all_agree_true_count,claim_disagreement_count,claim_disagreement_type,claim_key,claim_source,claude_dir,claude_dir_set,consensus_confidence,consensus_data_source,consensus_effect_pct,consensus_notes,consensus_support,construct_drift_count,construct_drift_flags,cross_model_direction_agreement,cross_model_direction_set,cross_model_support_n,drift_arm_mismatch,drift_concentration_vs_content,drift_figure_only_target,drift_pooled_vs_subgroup_mismatch,drift_timepoint_mismatch,drift_tissue_mismatch,element,element_mismatch_flag,gemini_dir,gemini_dir_set,has_factorial_structure,has_n,has_tc_confusion,has_variance,high_disagreement_flag,is_control_paper,kimi_dir,kimi_dir_set,pairwise_all_agree_rate_claim,pairwise_claim_available,pairwise_element,pairwise_relaxed_claude_dir_set,pairwise_relaxed_gemini_dir_set,pairwise_relaxed_kimi_dir_set,pairwise_relaxed_row_count,pairwise_relaxed_support_n,pairwise_relaxed_tissues,pairwise_row_count,pairwise_tissue,paper_agreement_fraction,paper_direction_agreement_rate,paper_id,paper_pairwise_all_agree_rate,paper_recon_warning_count,paper_recon_warnings,paper_root_cause,paper_root_cause_confidence,paper_root_cause_note,report_figure_digitization_limit,report_no_concentration_data,report_overall_partial,report_status_skip,report_treatment_arm_confusion,report_wrong_tissue,report_zero_match,risk_flag_count,risk_flags,swap_risk_flag,tissue,warning_averaging_risk,warning_factorial_risk,warning_figure_only_risk,warning_multi_condition_risk,warning_sparse_recon_risk,warning_tc_confusion_risk,warning_timepoint_risk
1,0,,035_Oksanen_2005::S::leaf,consensus_observation,decrease,"[""decrease""]",high,Table 8,-17.605633802816904,Models agree (diff=0.0%),2,2,"[""arm_mismatch"", ""pooled_vs_subgroup_mismatch""]",True,"[""decrease""]",3,True,False,False,True,False,False,S,False,decrease,"[""decrease""]",True,True,True,True,False,False,decrease,"[""decrease""]",1.0,True,S,"[""decrease""]","[""decrease""]","[""decrease""]",1,3,"[""leaf""]",1,leaf,1.0,1.0,035_Oksanen_2005,0.7333,5,"[""This is a CO2 x ozone interaction study - be careful to extract CO2-only effects"", ""Multiple treatments: CC (chamber control), EC (elevated CO2), EO (elevated ozone), EC+EO (both elevated)"", ""Data pooled across 3 years and 2 clones - verify if year/clone effects need consideration"", ""Some nutrients show significant CO2 x ozone interactions - extract main CO2 effects only"", ""Table 8 shows pooled data which may be most appropriate for extraction""]",matching_alignment_artifact,high,Inferred from per-paper report: tissue / arm / factorial alignment issue.,False,False,True,False,True,False,False,4,"[""factorial_structure"", ""paper_alignment_known"", ""tc_confusion"", ""warning_multi_condition_risk""]",False,leaf,False,True,False,True,False,True,False
1,0,,035_Oksanen_2005::Zn::leaf,consensus_observation,decrease,"[""decrease""]",high,Table 8,-3.947368421052641,Models agree (diff=0.0%),2,2,"[""arm_mismatch"", ""pooled_vs_subgroup_mismatch""]",True,"[""decrease""]",3,True,False,False,True,False,False,Zn,False,decrease,"[""decrease""]",True,True,True,True,False,False,decrease,"[""decrease""]",1.0,True,Zn,"[""decrease""]","[""decrease""]","[""decrease""]",1,3,"[""leaf""]",1,leaf,1.0,1.0,035_Oksanen_2005,0.7333,5,"[""This is a CO2 x ozone interaction study - be careful to extract CO2-only effects"", ""Multiple treatments: CC (chamber control), EC (elevated CO2), EO (elevated ozone), EC+EO (both elevated)"", ""Data pooled across 3 years and 2 clones - verify if year/clone effects need consideration"", ""Some nutrients show significant CO2 x ozone interactions - extract main CO2 effects only"", ""Table 8 shows pooled data which may be most appropriate for extraction""]",matching_alignment_artifact,high,Inferred from per-paper report: tissue / arm / factorial alignment issue.,False,False,True,False,True,False,False,4,"[""factorial_structure"", ""paper_alignment_known"", ""tc_confusion"", ""warning_multi_condition_risk""]",False,leaf,False,True,False,True,False,True,False
0,4,kimi_only;kimi_only;kimi_only;kimi_only,047_Rodenkirchen_2009::Ca::whole,disagreement_only,decrease,"[""decrease""]",high,Table 4,-24.419294843892207,Calculated from nutrient content (ug/seedling) and biomass (g/seedling) using error propagation,0,0,[],True,"[""decrease""]",2,False,False,False,False,False,False,Ca,False,,[],True,True,True,True,False,False,decrease,"[""decrease""]",0.0,True,Ca,"[""decrease""]",[],"[""decrease""]",3,2,"[""root"", ""whole""]",2,whole,0.0,0.9,047_Rodenkirchen_2009,0.0,5,"[""Complex 2x2 factorial design with CO2 and N addition - ensure correct treatment identification"", ""Two different mycorrhizal fungi tested separately - data must be extracted separately for each fungus"", ""Paper uses 'aCO2' for ambient (control) and 'eCO2' for elevated CO2 - do not confuse"", ""Nitrogen amendment creates 4 treatments total per fungus - only extract CO2 main effect comparisons"", ""Nutrient concentrations and contents are reported separately - concentrate on concentrations for dilution effect""]",,,,False,False,False,False,False,False,True,4,"[""disagreement_present"", ""factorial_structure"", ""partial_model_support"", ""tc_confusion""]",False,whole plant,False,True,False,False,False,True,False
0,4,kimi_only;kimi_only;kimi_only;kimi_only,047_Rodenkirchen_2009::Cu::whole,disagreement_only,decrease,"[""decrease""]",high,Table 4,46.34570765661255,Calculated from nutrient content (ug/seedling) and biomass (g/seedling) using error propagation,0,0,[],True,"[""decrease""]",2,False,False,False,False,False,False,Cu,False,,[],True,True,True,True,False,False,decrease,"[""decrease""]",0.0,True,Cu,"[""decrease"", ""no-change""]",[],"[""decrease""]",3,2,"[""root"", ""whole""]",2,whole,0.0,0.9,047_Rodenkirchen_2009,0.0,5,"[""Complex 2x2 factorial design with CO2 and N addition - ensure correct treatment identification"", ""Two different mycorrhizal fungi tested separately - data must be extracted separately for each fungus"", ""Paper uses 'aCO2' for ambient (control) and 'eCO2' for elevated CO2 - do not confuse"", ""Nitrogen amendment creates 4 treatments total per fungus - only extract CO2 main effect comparisons"", ""Nutrient concentrations and contents are reported separately - concentrate on concentrations for dilution effect""]",,,,False,False,False,False,False,False,True,4,"[""disagreement_present"", ""factorial_structure"", ""partial_model_support"", ""tc_confusion""]",False,whole plant,False,True,False,False,False,True,False
0,4,kimi_only;kimi_only;kimi_only;kimi_only,047_Rodenkirchen_2009::Fe::whole,disagreement_only,decrease,"[""decrease""]",high,Table 4,7.784145176695311,Calculated from nutrient content (ug/seedling) and biomass (g/seedling) using error propagation,0,0,[],True,"[""decrease""]",2,False,False,False,False,False,False,Fe,False,,[],True,True,True,True,False,False,decrease,"[""decrease""]",0.0,True,Fe,"[""decrease""]",[],"[""decrease""]",3,2,"[""root"", ""whole""]",2,whole,0.0,0.9,047_Rodenkirchen_2009,0.0,5,"[""Complex 2x2 factorial design with CO2 and N addition - ensure correct treatment identification"", ""Two different mycorrhizal fungi tested separately - data must be extracted separately for each fungus"", ""Paper uses 'aCO2' for ambient (control) and 'eCO2' for elevated CO2 - do not confuse"", ""Nitrogen amendment creates 4 treatments total per fungus - only extract CO2 main effect comparisons"", ""Nutrient concentrations and contents are reported separately - concentrate on concentrations for dilution effect""]",,,,False,False,False,False,False,False,True,4,"[""disagreement_present"", ""factorial_structure"", ""partial_model_support"", ""tc_confusion""]",False,whole plant,False,True,False,False,False,True,False
,2,claude_only;claude_only,047_Rodenkirchen_2009::K::total plant,disagreement_only,,,high,Table 4,-5.357142857142854,Calculated from Table 4 total K content divided by total seedling biomass,0,0,[],,[],0,False,False,False,False,False,False,K,False,,,True,True,True,True,False,False,,,,,,"[""decrease""]",[],"[""decrease""]",3,2,"[""root"", ""whole""]",,,0.0,0.9,047_Rodenkirchen_2009,0.0,5,"[""Complex 2x2 factorial design with CO2 and N addition - ensure correct treatment identification"", ""Two different mycorrhizal fungi tested separately - data must be extracted separately for each fungus"", ""Paper uses 'aCO2' for ambient (control) and 'eCO2' for elevated CO2 - do not confuse"", ""Nitrogen amendment creates 4 treatments total per fungus - only extract CO2 main effect comparisons"", ""Nutrient concentrations and contents are reported separately - concentrate on concentrations for dilution effect""]",,,,False,False,False,False,False,False,True,4,"[""disagreement_present"", ""factorial_structure"", ""partial_model_support"", ""tc_confusion""]",False,total plant,False,True,False,False,False,True,False
0,6,claude_only;claude_only;kimi_only;kimi_only;kimi_only;kimi_only,047_Rodenkirchen_2009::K::whole,disagreement_only,decrease,"[""decrease""]",high,Figure 1,-13.285457809694798,"Visual extraction from Figure 1, eCO2 vs aCO2",0,0,[],True,"[""decrease""]",2,False,False,False,False,False,False,K,False,,[],True,True,True,True,False,False,decrease,"[""decrease""]",0.0,True,K,"[""decrease""]",[],"[""decrease""]",3,2,"[""root"", ""whole""]",2,whole,0.0,0.9,047_Rodenkirchen_2009,0.0,5,"[""Complex 2x2 factorial design with CO2 and N addition - ensure correct treatment identification"", ""Two different mycorrhizal fungi tested separately - data must be extracted separately for each fungus"", ""Paper uses 'aCO2' for ambient (control) and 'eCO2' for elevated CO2 - do not confuse"", ""Nitrogen amendment creates 4 treatments total per fungus - only extract CO2 main effect comparisons"", ""Nutrient concentrations and contents are reported separately - concentrate on concentrations for dilution effect""]",,,,False,False,False,False,False,False,True,4,"[""disagreement_present"", ""factorial_structure"", ""partial_model_support"", ""tc_confusion""]",False,shoot,False,True,False,False,False,True,False
0,6,claude_only;claude_only;kimi_only;kimi_only;kimi_only;kimi_only,047_Rodenkirchen_2009::Mg::whole,disagreement_only,decrease,"[""decrease""]",high,Figure 1,-7.746478873239428,"Visual extraction from Figure 1, eCO2 vs aCO2",0,0,[],True,"[""decrease""]",2,False,False,False,False,False,False,Mg,False,,[],True,True,True,True,False,False,decrease,"[""decrease""]",0.0,True,Mg,"[""decrease""]",[],"[""decrease""]",3,2,"[""root"", ""whole""]",2,whole,0.0,0.9,047_Rodenkirchen_2009,0.0,5,"[""Complex 2x2 factorial design with CO2 and N addition - ensure correct treatment identification"", ""Two different mycorrhizal fungi tested separately - data must be extracted separately for each fungus"", ""Paper uses 'aCO2' for ambient (control) and 'eCO2' for elevated CO2 - do not confuse"", ""Nitrogen amendment creates 4 treatments total per fungus - only extract CO2 main effect comparisons"", ""Nutrient concentrations and contents are reported separately - concentrate on concentrations for dilution effect""]",,,,False,False,False,False,False,False,True,4,"[""disagreement_present"", ""factorial_structure"", ""partial_model_support"", ""tc_confusion""]",False,shoot,False,True,False,False,False,True,False
0,4,kimi_only;kimi_only;kimi_only;kimi_only,047_Rodenkirchen_2009::Mn::whole,disagreement_only,decrease,"[""decrease""]",high,Table 4,-13.08077197998571,Calculated from nutrient content (ug/seedling) and biomass (g/seedling) using error propagation,0,0,[],True,"[""decrease""]",2,False,False,False,False,False,False,Mn,False,,[],True,True,True,True,False,False,decrease,"[""decrease""]",0.0,True,Mn,"[""decrease""]",[],"[""decrease""]",3,2,"[""root"", ""whole""]",2,whole,0.0,0.9,047_Rodenkirchen_2009,0.0,5,"[""Complex 2x2 factorial design with CO2 and N addition - ensure correct treatment identification"", ""Two different mycorrhizal fungi tested separately - data must be extracted separately for each fungus"", ""Paper uses 'aCO2' for ambient (control) and 'eCO2' for elevated CO2 - do not confuse"", ""Nitrogen amendment creates 4 treatments total per fungus - only extract CO2 main effect comparisons"", ""Nutrient concentrations and contents are reported separately - concentrate on concentrations for dilution effect""]",,,,False,False,False,False,False,False,True,4,"[""disagreement_present"", ""factorial_structure"", ""partial_model_support"", ""tc_confusion""]",False,whole plant,False,True,False,False,False,True,False
,2,claude_only;claude_only,047_Rodenkirchen_2009::N::total plant,disagreement_only,,,high,Table 4,-0.9345794392523332,Calculated from Table 4 total N content divided by total seedling biomass,0,0,[],,[],0,False,False,False,False,False,False,N,False,,,True,True,True,True,False,False,,,,,,"[""decrease""]",[],"[""increase""]",3,2,"[""root"", ""whole""]",,,0.0,0.9,047_Rodenkirchen_2009,0.0,5,"[""Complex 2x2 factorial design with CO2 and N addition - ensure correct treatment identification"", ""Two different mycorrhizal fungi tested separately - data must be extracted separately for each fungus"", ""Paper uses 'aCO2' for ambient (control) and 'eCO2' for elevated CO2 - do not confuse"", ""Nitrogen amendment creates 4 treatments total per fungus - only extract CO2 main effect comparisons"", ""Nutrient concentrations and contents are reported separately - concentrate on concentrations for dilution effect""]",,,,False,False,False,False,False,False,True,4,"[""disagreement_present"", ""factorial_structure"", ""partial_model_support"", ""tc_confusion""]",False,total plant,False,True,False,False,False,True,False
0,4,kimi_only;kimi_only;kimi_only;kimi_only,047_Rodenkirchen_2009::N::whole,disagreement_only,decrease,"[""decrease""]",high,Table 4,-0.9241746100114132,Calculated from nutrient content (ug/seedling) and biomass (g/seedling) using error propagation,0,0,[],False,"[""decrease"", ""increase""]",2,False,False,False,False,False,False,N,False,,[],True,True,True,True,False,False,increase,"[""increase""]",0.0,True,N,"[""decrease""]",[],"[""increase""]",3,2,"[""root"", ""whole""]",2,whole,0.0,0.9,047_Rodenkirchen_2009,0.0,5,"[""Complex 2x2 factorial design with CO2 and N addition - ensure correct treatment identification"", ""Two different mycorrhizal fungi tested separately - data must be extracted separately for each fungus"", ""Paper uses 'aCO2' for ambient (control) and 'eCO2' for elevated CO2 - do not confuse"", ""Nitrogen amendment creates 4 treatments total per fungus - only extract CO2 main effect comparisons"", ""Nutrient concentrations and contents are reported separately - concentrate on concentrations for dilution effect""]",,,,False,False,False,False,False,False,True,4,"[""disagreement_present"", ""factorial_structure"", ""partial_model_support"", ""tc_confusion""]",False,whole plant,False,True,False,False,False,True,False
0,2,claude_only;claude_only,047_Rodenkirchen_2009::P::root,disagreement_only,decrease,"[""decrease""]",high,Figure 1,-55.90200445434299,"Visual extraction from Figure 1, eCO2 vs aCO2",0,0,[],True,"[""decrease""]",1,False,False,False,False,False,False,P,False,,[],True,True,True,True,False,False,,[],0.0,True,P,"[""decrease""]",[],"[""decrease""]",3,2,"[""root"", ""whole""]",1,root,0.0,0.9,047_Rodenkirchen_2009,0.0,5,"[""Complex 2x2 factorial design with CO2 and N addition - ensure correct treatment identification"", ""Two different mycorrhizal fungi tested separately - data must be extracted separately for each fungus"", ""Paper uses 'aCO2' for ambient (control) and 'eCO2' for elevated CO2 - do not confuse"", ""Nitrogen amendment creates 4 treatments total per fungus - only extract CO2 main effect comparisons"", ""Nutrient concentrations and contents are reported separately - concentrate on concentrations for dilution effect""]",,,,False,False,False,False,False,False,True,4,"[""disagreement_present"", ""factorial_structure"", ""partial_model_support"", ""tc_confusion""]",False,root,False,True,False,False,False,True,False
,2,claude_only;claude_only,047_Rodenkirchen_2009::P::total plant,disagreement_only,,,high,Table 4,-16.666666666666664,Calculated from Table 4 total P content divided by total seedling biomass,0,0,[],,[],0,False,False,False,False,False,False,P,False,,,True,True,True,True,False,False,,,,,,"[""decrease""]",[],"[""decrease""]",3,2,"[""root"", ""whole""]",,,0.0,0.9,047_Rodenkirchen_2009,0.0,5,"[""Complex 2x2 factorial design with CO2 and N addition - ensure correct treatment identification"", ""Two different mycorrhizal fungi tested separately - data must be extracted separately for each fungus"", ""Paper uses 'aCO2' for ambient (control) and 'eCO2' for elevated CO2 - do not confuse"", ""Nitrogen amendment creates 4 treatments total per fungus - only extract CO2 main effect comparisons"", ""Nutrient concentrations and contents are reported separately - concentrate on concentrations for dilution effect""]",,,,False,False,False,False,False,False,True,4,"[""disagreement_present"", ""factorial_structure"", ""partial_model_support"", ""tc_confusion""]",False,total plant,False,True,False,False,False,True,False
0,8,claude_only;claude_only;claude_only;claude_only;kimi_only;kimi_only;kimi_only;kimi_only,047_Rodenkirchen_2009::P::whole,disagreement_only,decrease,"[""decrease""]",high,Figure 1,-34.29752066115702,"Visual extraction from Figure 1, eCO2 vs aCO2",0,0,[],True,"[""decrease""]",2,False,False,False,False,False,False,P,False,,[],True,True,True,True,False,False,decrease,"[""decrease""]",0.0,True,P,"[""decrease""]",[],"[""decrease""]",3,2,"[""root"", ""whole""]",2,whole,0.0,0.9,047_Rodenkirchen_2009,0.0,5,"[""Complex 2x2 factorial design with CO2 and N addition - ensure correct treatment identification"", ""Two different mycorrhizal fungi tested separately - data must be extracted separately for each fungus"", ""Paper uses 'aCO2' for ambient (control) and 'eCO2' for elevated CO2 - do not confuse"", ""Nitrogen amendment creates 4 treatments total per fungus - only extract CO2 main effect comparisons"", ""Nutrient concentrations and contents are reported separately - concentrate on concentrations for dilution effect""]",,,,False,False,False,False,False,False,True,4,"[""disagreement_present"", ""factorial_structure"", ""partial_model_support"", ""tc_confusion""]",False,shoot,False,True,False,False,False,True,False
0,4,kimi_only;kimi_only;kimi_only;kimi_only,047_Rodenkirchen_2009::S::whole,disagreement_only,decrease,"[""decrease""]",high,Table 4,-12.180693734874955,Calculated from nutrient content (ug/seedling) and biomass (g/seedling) using error propagation,0,0,[],True,"[""decrease""]",2,False,False,False,False,False,False,S,False,,[],True,True,True,True,False,False,decrease,"[""decrease""]",0.0,True,S,"[""decrease""]",[],"[""decrease""]",3,2,"[""root"", ""whole""]",2,whole,0.0,0.9,047_Rodenkirchen_2009,0.0,5,"[""Complex 2x2 factorial design with CO2 and N addition - ensure correct treatment identification"", ""Two different mycorrhizal fungi tested separately - data must be extracted separately for each fungus"", ""Paper uses 'aCO2' for ambient (control) and 'eCO2' for elevated CO2 - do not confuse"", ""Nitrogen amendment creates 4 treatments total per fungus - only extract CO2 main effect comparisons"", ""Nutrient concentrations and contents are reported separately - concentrate on concentrations for dilution effect""]",,,,False,False,False,False,False,False,True,4,"[""disagreement_present"", ""factorial_structure"", ""partial_model_support"", ""tc_confusion""]",False,whole plant,False,True,False,False,False,True,False
0,4,kimi_only;kimi_only;kimi_only;kimi_only,047_Rodenkirchen_2009::Zn::whole,disagreement_only,decrease,"[""decrease""]",high,Table 4,-14.32225063938619,Calculated from nutrient content (ug/seedling) and biomass (g/seedling) using error propagation,0,0,[],True,"[""decrease""]",2,False,False,False,False,False,False,Zn,False,,[],True,True,True,True,False,False,decrease,"[""decrease""]",0.0,True,Zn,"[""decrease""]",[],"[""decrease""]",3,2,"[""root"", ""whole""]",2,whole,0.0,0.9,047_Rodenkirchen_2009,0.0,5,"[""Complex 2x2 factorial design with CO2 and N addition - ensure correct treatment identification"", ""Two different mycorrhizal fungi tested separately - data must be extracted separately for each fungus"", ""Paper uses 'aCO2' for ambient (control) and 'eCO2' for elevated CO2 - do not confuse"", ""Nitrogen amendment creates 4 treatments total per fungus - only extract CO2 main effect comparisons"", ""Nutrient concentrations and contents are reported separately - concentrate on concentrations for dilution effect""]",,,,False,False,False,False,False,False,True,4,"[""disagreement_present"", ""factorial_structure"", ""partial_model_support"", ""tc_confusion""]",False,whole plant,False,True,False,False,False,True,False
,12,kimi_only;kimi_only;kimi_only;kimi_only;kimi_only;kimi_only;kimi_only;kimi_only;kimi_only;kimi_only;kimi_only;kimi_only,050_Polley_2011::C::tiller,disagreement_only,,,medium,Table 1,,Value represents mean pooled across subambient to elevated CO2 gradient. SE shown in table. n=23-33 range.,0,0,[],,[],0,False,False,False,False,False,False,C,False,,,True,True,True,True,False,False,,,,,,"[""increase""]",[],"[""increase""]",2,2,"[""tillers"", ""whole""]",,,0.0,1.0,050_Polley_2011,0.0,6,"[""Uses continuous CO2 gradient (250-500 ppm) rather than discrete treatments"", ""Main findings contradict expected CO2 dilution effect - reports increased element concentrations"", ""Effect is primarily due to species composition changes, not individual plant responses"", ""Limited CO2 effects on individual species - most elements showed no response"", ""Years 2008 and 2009 may have different sample sizes and should be treated separately"", ""Species-specific responses vary by soil type (significant interactions)""]",,,,False,False,False,False,False,False,False,4,"[""disagreement_present"", ""factorial_structure"", ""partial_model_support"", ""tc_confusion""]",False,tiller,False,True,False,False,False,True,False
,1,claude_only,050_Polley_2011::Ca::leaf,disagreement_only,,,medium,Figure 2,,"Linear regression relationship: Ca declined by ~560 μg g-1 per 100 μmol mol-1 CO2 increase. Exact treatment/control means not provided, only regression relationship.",0,0,[],,[],0,False,False,False,False,False,False,Ca,False,,,True,True,True,False,False,False,,,,,,"[""decrease""]","[""decrease""]","[""increase""]",2,3,"[""tillers (combined biomass)"", ""whole""]",,,0.0,1.0,050_Polley_2011,0.0,6,"[""Uses continuous CO2 gradient (250-500 ppm) rather than discrete treatments"", ""Main findings contradict expected CO2 dilution effect - reports increased element concentrations"", ""Effect is primarily due to species composition changes, not individual plant responses"", ""Limited CO2 effects on individual species - most elements showed no response"", ""Years 2008 and 2009 may have different sample sizes and should be treated separately"", ""Species-specific responses vary by soil type (significant interactions)""]",,,,False,False,False,False,False,False,False,5,"[""disagreement_present"", ""factorial_structure"", ""missing_variance"", ""partial_model_support"", ""tc_confusion""]",False,leaf,False,True,False,False,False,True,False
,14,kimi_only;kimi_only;kimi_only;kimi_only;kimi_only;kimi_only;kimi_only;kimi_only;kimi_only;kimi_only;kimi_only;kimi_only;kimi_only;kimi_only,050_Polley_2011::Ca::tiller,disagreement_only,,,medium,Table 1,-7.273045916579039,Value represents mean pooled across subambient to elevated CO2 gradient. SE shown in table. n=23-33 range.,0,0,[],,[],0,False,False,False,False,False,False,Ca,False,,,True,True,True,True,False,False,,,,,,"[""decrease""]","[""decrease""]","[""increase""]",2,3,"[""tillers (combined biomass)"", ""whole""]",,,0.0,1.0,050_Polley_2011,0.0,6,"[""Uses continuous CO2 gradient (250-500 ppm) rather than discrete treatments"", ""Main findings contradict expected CO2 dilution effect - reports increased element concentrations"", ""Effect is primarily due to species composition changes, not individual plant responses"", ""Limited CO2 effects on individual species - most elements showed no response"", ""Years 2008 and 2009 may have different sample sizes and should be treated separately"", ""Species-specific responses vary by soil type (significant interactions)""]",,,,False,False,False,False,False,False,False,4,"[""disagreement_present"", ""factorial_structure"", ""partial_model_support"", ""tc_confusion""]",False,tiller,False,True,False,False,False,True,False
,12,kimi_only;kimi_only;kimi_only;kimi_only;kimi_only;kimi_only;kimi_only;kimi_only;kimi_only;kimi_only;kimi_only;kimi_only,050_Polley_2011::Cu::tiller,disagreement_only,,,medium,Table 1,,Value represents mean pooled across subambient to elevated CO2 gradient. SE shown in table. n=23-33 range.,0,0,[],,[],0,False,False,False,False,False,False,Cu,False,,,True,True,True,True,False,False,,,,,,,,,,,,,,0.0,1.0,050_Polley_2011,0.0,6,"[""Uses continuous CO2 gradient (250-500 ppm) rather than discrete treatments"", ""Main findings contradict expected CO2 dilution effect - reports increased element concentrations"", ""Effect is primarily due to species composition changes, not individual plant responses"", ""Limited CO2 effects on individual species - most elements showed no response"", ""Years 2008 and 2009 may have different sample sizes and should be treated separately"", ""Species-specific responses vary by soil type (significant interactions)""]",,,,False,False,False,False,False,False,False,4,"[""disagreement_present"", ""factorial_structure"", ""partial_model_support"", ""tc_confusion""]",False,tiller,False,True,False,False,False,True,False
,6,kimi_only;kimi_only;kimi_only;kimi_only;kimi_only;kimi_only,050_Polley_2011::Fe::tiller,disagreement_only,,,medium,Table 2,,Value represents mean pooled across subambient to elevated CO2 gradient. SE shown in table. n=22-23 range.,0,0,[],,[],0,False,False,False,False,False,False,Fe,False,,,True,True,True,True,False,False,,,,,,,,,,,,,,0.0,1.0,050_Polley_2011,0.0,6,"[""Uses continuous CO2 gradient (250-500 ppm) rather than discrete treatments"", ""Main findings contradict expected CO2 dilution effect - reports increased element concentrations"", ""Effect is primarily due to species composition changes, not individual plant responses"", ""Limited CO2 effects on individual species - most elements showed no response"", ""Years 2008 and 2009 may have different sample sizes and should be treated separately"", ""Species-specific responses vary by soil type (significant interactions)""]",,,,False,False,False,False,False,False,False,4,"[""disagreement_present"", ""factorial_structure"", ""partial_model_support"", ""tc_confusion""]",False,tiller,False,True,False,False,False,True,False
,14,kimi_only;kimi_only;kimi_only;kimi_only;kimi_only;kimi_only;kimi_only;kimi_only;kimi_only;kimi_only;kimi_only;kimi_only;kimi_only;kimi_only,050_Polley_2011::K::tiller,disagreement_only,,,medium,Table 1,17.7728699290945,Value represents mean pooled across subambient to elevated CO2 gradient. SE shown in table. n=23-33 range.,0,0,[],,[],0,False,False,False,False,False,False,K,False,,,True,True,True,True,False,False,,,,,,[],"[""increase""]","[""increase""]",2,2,"[""tillers (combined biomass)"", ""whole""]",,,0.0,1.0,050_Polley_2011,0.0,6,"[""Uses continuous CO2 gradient (250-500 ppm) rather than discrete treatments"", ""Main findings contradict expected CO2 dilution effect - reports increased element concentrations"", ""Effect is primarily due to species composition changes, not individual plant responses"", ""Limited CO2 effects on individual species - most elements showed no response"", ""Years 2008 and 2009 may have different sample sizes and should be treated separately"", ""Species-specific responses vary by soil type (significant interactions)""]",,,,False,False,False,False,False,False,False,4,"[""disagreement_present"", ""factorial_structure"", ""partial_model_support"", ""tc_confusion""]",False,tiller,False,True,False,False,False,True,False
,14,kimi_only;kimi_only;kimi_only;kimi_only;kimi_only;kimi_only;kimi_only;kimi_only;kimi_only;kimi_only;kimi_only;kimi_only;kimi_only;kimi_only,050_Polley_2011::Mg::tiller,disagreement_only,,,medium,Table 1,31.20567375886525,Value represents mean pooled across subambient to elevated CO2 gradient. SE shown in table. n=23-33 range.,0,0,[],,[],0,False,False,False,False,False,False,Mg,False,,,True,True,True,True,False,False,,,,,,[],"[""increase""]","[""increase""]",2,2,"[""tillers (combined biomass)"", ""whole""]",,,0.0,1.0,050_Polley_2011,0.0,6,"[""Uses continuous CO2 gradient (250-500 ppm) rather than discrete treatments"", ""Main findings contradict expected CO2 dilution effect - reports increased element concentrations"", ""Effect is primarily due to species composition changes, not individual plant responses"", ""Limited CO2 effects on individual species - most elements showed no response"", ""Years 2008 and 2009 may have different sample sizes and should be treated separately"", ""Species-specific responses vary by soil type (significant interactions)""]",,,,False,False,False,False,False,False,False,4,"[""disagreement_present"", ""factorial_structure"", ""partial_model_support"", ""tc_confusion""]",False,tiller,False,True,False,False,False,True,False
,14,kimi_only;kimi_only;kimi_only;kimi_only;kimi_only;kimi_only;kimi_only;kimi_only;kimi_only;kimi_only;kimi_only;kimi_only;kimi_only;kimi_only,050_Polley_2011::Mn::tiller,disagreement_only,,,medium,Table 1,6.691449814126398,Value represents mean pooled across subambient to elevated CO2 gradient. SE shown in table. n=23-33 range.,0,0,[],,[],0,False,False,False,False,False,False,Mn,False,,,True,True,True,True,False,False,,,,,,[],"[""increase""]","[""increase""]",2,2,"[""tillers (combined biomass)"", ""whole""]",,,0.0,1.0,050_Polley_2011,0.0,6,"[""Uses continuous CO2 gradient (250-500 ppm) rather than discrete treatments"", ""Main findings contradict expected CO2 dilution effect - reports increased element concentrations"", ""Effect is primarily due to species composition changes, not individual plant responses"", ""Limited CO2 effects on individual species - most elements showed no response"", ""Years 2008 and 2009 may have different sample sizes and should be treated separately"", ""Species-specific responses vary by soil type (significant interactions)""]",,,,False,False,False,False,False,False,False,4,"[""disagreement_present"", ""factorial_structure"", ""partial_model_support"", ""tc_confusion""]",False,tiller,False,True,False,False,False,True,False
,12,kimi_only;kimi_only;kimi_only;kimi_only;kimi_only;kimi_only;kimi_only;kimi_only;kimi_only;kimi_only;kimi_only;kimi_only,050_Polley_2011::N::tiller,disagreement_only,,,medium,Table 1,,Value represents mean pooled across subambient to elevated CO2 gradient. SE shown in table. n=23-33 range.,0,0,[],,[],0,False,False,False,False,False,False,N,False,,,True,True,True,True,False,False,,,,,,,,,,,,,,0.0,1.0,050_Polley_2011,0.0,6,"[""Uses continuous CO2 gradient (250-500 ppm) rather than discrete treatments"", ""Main findings contradict expected CO2 dilution effect - reports increased element concentrations"", ""Effect is primarily due to species composition changes, not individual plant responses"", ""Limited CO2 effects on individual species - most elements showed no response"", ""Years 2008 and 2009 may have different sample sizes and should be treated separately"", ""Species-specific responses vary by soil type (significant interactions)""]",,,,False,False,False,False,False,False,False,4,"[""disagreement_present"", ""factorial_structure"", ""partial_model_support"", ""tc_confusion""]",False,tiller,False,True,False,False,False,True,False
