paper_id,outcome,outcome_unit,source_type,table_or_figure,treatment_mean,control_mean,effect_pct,treatment_n,control_n,variance_type,variance_value,variance_treatment,variance_control,se_treatment,se_control,sd_treatment,sd_control,treatment_description,control_description,confidence,notes,title,authors,year,journal,doi,mod_crop_species,mod_biochar_feedstock,mod_biochar_rate_t_ha,mod_pyrolysis_temperature_C,mod_soil_type,mod_soil_pH,mod_climate_zone,mod_country,mod_experiment_type,mod_study_duration,mod_n_rate_kg_ha,mod_co_amendment,mod_year_of_measurement,p_value,significance,mod_biochar_application_rate_t_ha,mod_number_of_primary_studies,mod_number_of_observations,mod_total_studies_in_dataset,mod_study_type,mod_season,mod_model_R2,mod_model_p_value,mod_response_ratio_increment,mod_predictor_variable,mod_direction,mod_p_value_smooth_term,mod_significance_level,mod_cultivar,mod_region,mod_straw_rate_t_ha,mod_base_fertilization,mod_design,mod_replicates,mod_plot_size_m2,mod_plant_density_per_ha,mod_biochar_application_rate,mod_pyrolysis_temperature,mod_water_regime,mod_drought_stage,mod_biochar_application_rate_pct_ww,mod_pyrolysis_duration_h,mod_country_region,mod_study_duration_days,mod_biochar_pH,mod_biochar_CN_ratio,mod_biochar_HC_ratio,mod_biochar_N_pct,mod_n_fertilization_kg_N_ha,mod_compost,mod_biochar_type,mod_soil_salt_g_kg,mod_planting_density_plants_ha,mod_irrigation,mod_soil_SOC_g_kg,mod_soil_total_N_g_kg,mod_soil_available_N_mg_kg,mod_soil_available_P_mg_kg,mod_soil_available_K_mg_kg,mod_drought_level,mod_PGPR_strain,mod_biochar_application_rate_g_per_kg,mod_biochar_application_rate_g_per_pot,mod_soil_sand_content_pct,mod_seeding_density_g_per_pot,mod_soil_mass_kg,mod_biochar_rate_pct_ww,mod_subgroup,mod_n_datasets,mod_hedges_g,mod_ci_lower,mod_ci_upper,mod_p_value,mod_crops_included,mod_effect_pct_from_text,mod_biochar_rate,mod_regression_equation,mod_r_squared,mod_cumulative_biochar_applied_t_ha,mod_biochar_rate_tha_equiv,mod_fertilization_level,mod_N_rate_kg_ha,mod_soil_classification,mod_P_rate_range,mod_harvest_season,mod_fertilizer_level,mod_category,mod_n_comparisons,mod_n_papers,mod_median_biochar_pH,mod_soil_pH_category,mod_median_soil_pH,mod_median_biochar_rate_t_ha,mod_pyrolysis_method,mod_soil_EC_dSm,mod_NaCl_mM,mod_biochar_C_pct,mod_biochar_cumulative_t_ha,mod_study_duration_years,mod_application_year,mod_nitrogen_rate_kg_ha,mod_cumulative_biochar_rate_t_ha,mod_soil_organic_matter_g_kg,mod_latitude,mod_longitude,mod_mean_annual_temperature_C,mod_mean_annual_precipitation_mm,mod_P2O5_rate_kg_ha,mod_K2O_rate_kg_ha,mod_plot_area_m2
Ali_2022_Biochar_Amendment_and_Nitrogen_Fertilizer,Rice grain yield,kg/ha,figure,Figure 5 (estimated from figure),7100.0,6300.0,12.698412698412698,3.0,3.0,LSD,465.33,,,,,,,10 t/ha biochar + N180 kg/ha (T6),0 t/ha biochar + N180 kg/ha (T2),medium,T6 ~7100 and T2 ~6300 estimated from Figure 5 for 2020.,Biochar Amendment and Nitrogen Fertilizer Contribute to the Changes in Soil Properties and Microbial Communities in a Paddy Field,"Ali I, Yuan P, Ullah S, Iqbal A, Zhao Q, Liang H, Khan A, Imran, Zhang H, Wu X, Wei S, Gu M, Jiang L",2022,Frontiers in Microbiology,10.3389/fmicb.2022.834751,Rice (Oryza sativa L. cv. Zhenguiai),Cassava straw,10.0,300-500,Ultisols,5.94,Subtropical monsoon,"China (Nanning, Guangxi)",Field,2 years,180.0,Biochar + N fertilizer vs N fertilizer alone,2020,,b vs c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ali_2022_Biochar_Amendment_and_Nitrogen_Fertilizer,Rice grain yield,kg/ha,figure,Figure 5 (estimated from figure),7410.0,6300.0,17.61904761904762,3.0,3.0,LSD,465.33,,,,,,,20 t/ha biochar + N180 kg/ha (T7),0 t/ha biochar + N180 kg/ha (T2),medium,"Text: T7 improved 23.5% vs T1 in 2020. Here compared to proper N180 control T2. T7=6000*1.235=7410, T2~6300.",Biochar Amendment and Nitrogen Fertilizer Contribute to the Changes in Soil Properties and Microbial Communities in a Paddy Field,"Ali I, Yuan P, Ullah S, Iqbal A, Zhao Q, Liang H, Khan A, Imran, Zhang H, Wu X, Wei S, Gu M, Jiang L",2022,Frontiers in Microbiology,10.3389/fmicb.2022.834751,Rice (Oryza sativa L. cv. Zhenguiai),Cassava straw,20.0,300-500,Ultisols,5.94,Subtropical monsoon,"China (Nanning, Guangxi)",Field,2 years,180.0,Biochar + N fertilizer vs N fertilizer alone,2020,<0.05,a vs c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ali_2022_Biochar_Amendment_and_Nitrogen_Fertilizer,Rice grain yield,kg/ha,figure,Figure 5 (estimated from figure),7632.0,6300.0,21.142857142857142,3.0,3.0,LSD,465.33,,,,,,,30 t/ha biochar + N180 kg/ha (T8),0 t/ha biochar + N180 kg/ha (T2),medium,Text: T8 improved 27.2% vs T1 in 2020. T8=6000*1.272=7632. Here vs T2 (N180 control) ~6300. Text also states T8 vs T2 increased by ~10.46% avg across years.,Biochar Amendment and Nitrogen Fertilizer Contribute to the Changes in Soil Properties and Microbial Communities in a Paddy Field,"Ali I, Yuan P, Ullah S, Iqbal A, Zhao Q, Liang H, Khan A, Imran, Zhang H, Wu X, Wei S, Gu M, Jiang L",2022,Frontiers in Microbiology,10.3389/fmicb.2022.834751,Rice (Oryza sativa L. cv. Zhenguiai),Cassava straw,30.0,300-500,Ultisols,5.94,Subtropical monsoon,"China (Nanning, Guangxi)",Field,2 years,180.0,Biochar + N fertilizer vs N fertilizer alone,2020,<0.05,a vs c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BakhtyarAhmedAhmed_2024_Investigating_the_Effects_of_BananaDerived,Grain yield,g/plant,figure,Figure 6b,18.0,11.0,63.63636363636363,3.0,3.0,,,,,,,,,"Biochar 40 t/ha (banana-derived, 350°C pyrolysis) + NPK",No biochar control (NPK only),medium,"T2 vs T1. T2 grain yield estimated from Figure 6b bar height (~18g, labeled 'bc'); T1=11g confirmed in text. Text does not explicitly state T2 grain yield value.",Investigating the Effects of Banana-Derived Biochar and Straw Residues on Growth and Yield of Maize (Zea Mays L.) Crop,"Bakhtiyar Ali, Kashif Ali Kubar, Qambar Baloch, Shahmir Ali Kalhoro, Farah Naz Kaleri, Kanya Lal, Naimatullah Koondhar, Gaji Bux Bugti, Sher Jan",2024,Journal of Applied Research in Plant Sciences (JOARPS),10.38211/joarps.2024.05.251,Maize (Zea mays L.),Banana waste (banana leaves),,350,Sandy,,Tropical dry/arid,Pakistan,Field,One season (autumn 2021),,,,<0.05,*,40.0,,,,,,,,,,,,,Akbar,"Balochistan, Uthal (25.84°N, 66.62°E)",0.0,"NPK (150 kg N, 80 kg P2O5, 60 kg K2O per ha)",RCBD,3.0,20.0,52000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BakhtyarAhmedAhmed_2024_Investigating_the_Effects_of_BananaDerived,Grain yield,g/plant,text,Figure 6b,25.0,21.0,19.047619047619047,3.0,3.0,,,,,,,,,Biochar 40 t/ha + Straw residues 25 t/ha + NPK,Straw residues 25 t/ha + NPK (no biochar),high,"T5 vs T4. Both text-confirmed: T5=25g, T4=21g. Both labeled 'ab' in Figure 6b, suggesting not significantly different at p<0.05 by LSD.",Investigating the Effects of Banana-Derived Biochar and Straw Residues on Growth and Yield of Maize (Zea Mays L.) Crop,"Bakhtiyar Ali, Kashif Ali Kubar, Qambar Baloch, Shahmir Ali Kalhoro, Farah Naz Kaleri, Kanya Lal, Naimatullah Koondhar, Gaji Bux Bugti, Sher Jan",2024,Journal of Applied Research in Plant Sciences (JOARPS),10.38211/joarps.2024.05.251,Maize (Zea mays L.),Banana waste (banana leaves),,350,Sandy,,Tropical dry/arid,Pakistan,Field,One season (autumn 2021),,Straw residues 25 t/ha,,,ns,40.0,,,,,,,,,,,,,Akbar,"Balochistan, Uthal (25.84°N, 66.62°E)",25.0,"NPK (150 kg N, 80 kg P2O5, 60 kg K2O per ha)",RCBD,3.0,20.0,52000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BakhtyarAhmedAhmed_2024_Investigating_the_Effects_of_BananaDerived,Grain yield,g/plant,text,Figure 6b,23.0,16.0,43.75,3.0,3.0,,,,,,,,,Biochar 40 t/ha + Straw residues 12.5 t/ha + NPK,Straw residues 12.5 t/ha + NPK (no biochar),high,"T6 vs T3. Both text-confirmed: T6=23g, T3=16g. Abstract reports 103% grain yield increase for T6 vs control.",Investigating the Effects of Banana-Derived Biochar and Straw Residues on Growth and Yield of Maize (Zea Mays L.) Crop,"Bakhtiyar Ali, Kashif Ali Kubar, Qambar Baloch, Shahmir Ali Kalhoro, Farah Naz Kaleri, Kanya Lal, Naimatullah Koondhar, Gaji Bux Bugti, Sher Jan",2024,Journal of Applied Research in Plant Sciences (JOARPS),10.38211/joarps.2024.05.251,Maize (Zea mays L.),Banana waste (banana leaves),,350,Sandy,,Tropical dry/arid,Pakistan,Field,One season (autumn 2021),,Straw residues 12.5 t/ha,,<0.05,*,40.0,,,,,,,,,,,,,Akbar,"Balochistan, Uthal (25.84°N, 66.62°E)",12.5,"NPK (150 kg N, 80 kg P2O5, 60 kg K2O per ha)",RCBD,3.0,20.0,52000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BakhtyarAhmedAhmed_2024_Investigating_the_Effects_of_BananaDerived,Shoot fresh biomass,g/plant,text,Figure 1a,18.14,15.4,17.792207792207794,3.0,3.0,,,,,,,,,"Biochar 40 t/ha (banana-derived, 350°C pyrolysis) + NPK",No biochar control (NPK only),high,"T2 vs T1. Text-confirmed: T2=18.14g (labeled 'c'), T1=15.4g (labeled 'd'). Different significance groups.",Investigating the Effects of Banana-Derived Biochar and Straw Residues on Growth and Yield of Maize (Zea Mays L.) Crop,"Bakhtiyar Ali, Kashif Ali Kubar, Qambar Baloch, Shahmir Ali Kalhoro, Farah Naz Kaleri, Kanya Lal, Naimatullah Koondhar, Gaji Bux Bugti, Sher Jan",2024,Journal of Applied Research in Plant Sciences (JOARPS),10.38211/joarps.2024.05.251,Maize (Zea mays L.),Banana waste (banana leaves),,350,Sandy,,Tropical dry/arid,Pakistan,Field,One season (autumn 2021),,,,<0.05,*,40.0,,,,,,,,,,,,,Akbar,"Balochistan, Uthal (25.84°N, 66.62°E)",0.0,"NPK (150 kg N, 80 kg P2O5, 60 kg K2O per ha)",RCBD,3.0,20.0,52000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BakhtyarAhmedAhmed_2024_Investigating_the_Effects_of_BananaDerived,Shoot fresh biomass,g/plant,text,Figure 1a,46.7,22.0,112.27272727272728,3.0,3.0,,,,,,,,,Biochar 40 t/ha + Straw residues 25 t/ha + NPK,Straw residues 25 t/ha + NPK (no biochar),medium,T5 vs T4. T5=46.70g text-confirmed (labeled 'a'). T4 estimated from figure ~22g (labeled 'b'). Text anomalously reports T4=45g which contradicts figure; figure value used.,Investigating the Effects of Banana-Derived Biochar and Straw Residues on Growth and Yield of Maize (Zea Mays L.) Crop,"Bakhtiyar Ali, Kashif Ali Kubar, Qambar Baloch, Shahmir Ali Kalhoro, Farah Naz Kaleri, Kanya Lal, Naimatullah Koondhar, Gaji Bux Bugti, Sher Jan",2024,Journal of Applied Research in Plant Sciences (JOARPS),10.38211/joarps.2024.05.251,Maize (Zea mays L.),Banana waste (banana leaves),,350,Sandy,,Tropical dry/arid,Pakistan,Field,One season (autumn 2021),,Straw residues 25 t/ha,,<0.05,***,40.0,,,,,,,,,,,,,Akbar,"Balochistan, Uthal (25.84°N, 66.62°E)",25.0,"NPK (150 kg N, 80 kg P2O5, 60 kg K2O per ha)",RCBD,3.0,20.0,52000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BakhtyarAhmedAhmed_2024_Investigating_the_Effects_of_BananaDerived,Shoot fresh biomass,g/plant,text,Figure 1a,45.0,22.0,104.54545454545455,3.0,3.0,,,,,,,,,Biochar 40 t/ha + Straw residues 12.5 t/ha + NPK,Straw residues 12.5 t/ha + NPK (no biochar),medium,T6 vs T3. T6=45g text-confirmed (labeled 'a'). T3 estimated from figure ~22g (labeled 'b').,Investigating the Effects of Banana-Derived Biochar and Straw Residues on Growth and Yield of Maize (Zea Mays L.) Crop,"Bakhtiyar Ali, Kashif Ali Kubar, Qambar Baloch, Shahmir Ali Kalhoro, Farah Naz Kaleri, Kanya Lal, Naimatullah Koondhar, Gaji Bux Bugti, Sher Jan",2024,Journal of Applied Research in Plant Sciences (JOARPS),10.38211/joarps.2024.05.251,Maize (Zea mays L.),Banana waste (banana leaves),,350,Sandy,,Tropical dry/arid,Pakistan,Field,One season (autumn 2021),,Straw residues 12.5 t/ha,,<0.05,***,40.0,,,,,,,,,,,,,Akbar,"Balochistan, Uthal (25.84°N, 66.62°E)",12.5,"NPK (150 kg N, 80 kg P2O5, 60 kg K2O per ha)",RCBD,3.0,20.0,52000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BakhtyarAhmedAhmed_2024_Investigating_the_Effects_of_BananaDerived,Root fresh biomass,g/plant,text,Figure 1b,3.7,2.3,60.86956521739132,3.0,3.0,,,,,,,,,"Biochar 40 t/ha (banana-derived, 350°C pyrolysis) + NPK",No biochar control (NPK only),high,"T2 vs T1. Both text-confirmed: T2=3.70g (labeled 'ab'), T1=2.30g (labeled 'c').",Investigating the Effects of Banana-Derived Biochar and Straw Residues on Growth and Yield of Maize (Zea Mays L.) Crop,"Bakhtiyar Ali, Kashif Ali Kubar, Qambar Baloch, Shahmir Ali Kalhoro, Farah Naz Kaleri, Kanya Lal, Naimatullah Koondhar, Gaji Bux Bugti, Sher Jan",2024,Journal of Applied Research in Plant Sciences (JOARPS),10.38211/joarps.2024.05.251,Maize (Zea mays L.),Banana waste (banana leaves),,350,Sandy,,Tropical dry/arid,Pakistan,Field,One season (autumn 2021),,,,<0.05,*,40.0,,,,,,,,,,,,,Akbar,"Balochistan, Uthal (25.84°N, 66.62°E)",0.0,"NPK (150 kg N, 80 kg P2O5, 60 kg K2O per ha)",RCBD,3.0,20.0,52000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BakhtyarAhmedAhmed_2024_Investigating_the_Effects_of_BananaDerived,Root fresh biomass,g/plant,text,Figure 1b,4.3,3.3,30.303030303030305,3.0,3.0,,,,,,,,,Biochar 40 t/ha + Straw residues 25 t/ha + NPK,Straw residues 25 t/ha + NPK (no biochar),medium,T5 vs T4. T5=4.30g text-confirmed (labeled 'a'). T4 estimated from figure ~3.3g (labeled 'b').,Investigating the Effects of Banana-Derived Biochar and Straw Residues on Growth and Yield of Maize (Zea Mays L.) Crop,"Bakhtiyar Ali, Kashif Ali Kubar, Qambar Baloch, Shahmir Ali Kalhoro, Farah Naz Kaleri, Kanya Lal, Naimatullah Koondhar, Gaji Bux Bugti, Sher Jan",2024,Journal of Applied Research in Plant Sciences (JOARPS),10.38211/joarps.2024.05.251,Maize (Zea mays L.),Banana waste (banana leaves),,350,Sandy,,Tropical dry/arid,Pakistan,Field,One season (autumn 2021),,Straw residues 25 t/ha,,<0.05,*,40.0,,,,,,,,,,,,,Akbar,"Balochistan, Uthal (25.84°N, 66.62°E)",25.0,"NPK (150 kg N, 80 kg P2O5, 60 kg K2O per ha)",RCBD,3.0,20.0,52000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BakhtyarAhmedAhmed_2024_Investigating_the_Effects_of_BananaDerived,Root fresh biomass,g/plant,figure,Figure 1b,3.5,2.3,52.17391304347827,3.0,3.0,,,,,,,,,Biochar 40 t/ha + Straw residues 12.5 t/ha + NPK,Straw residues 12.5 t/ha + NPK (no biochar),medium,T6 vs T3. T6 estimated from figure ~3.5g (labeled 'b'). T3=2.30g text-confirmed (labeled 'c').,Investigating the Effects of Banana-Derived Biochar and Straw Residues on Growth and Yield of Maize (Zea Mays L.) Crop,"Bakhtiyar Ali, Kashif Ali Kubar, Qambar Baloch, Shahmir Ali Kalhoro, Farah Naz Kaleri, Kanya Lal, Naimatullah Koondhar, Gaji Bux Bugti, Sher Jan",2024,Journal of Applied Research in Plant Sciences (JOARPS),10.38211/joarps.2024.05.251,Maize (Zea mays L.),Banana waste (banana leaves),,350,Sandy,,Tropical dry/arid,Pakistan,Field,One season (autumn 2021),,Straw residues 12.5 t/ha,,<0.05,*,40.0,,,,,,,,,,,,,Akbar,"Balochistan, Uthal (25.84°N, 66.62°E)",12.5,"NPK (150 kg N, 80 kg P2O5, 60 kg K2O per ha)",RCBD,3.0,20.0,52000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BakhtyarAhmedAhmed_2024_Investigating_the_Effects_of_BananaDerived,Shoot dry biomass,g/plant,figure,Figure 2a,6.5,5.6,16.071428571428577,3.0,3.0,,,,,,,,,"Biochar 40 t/ha (banana-derived, 350°C pyrolysis) + NPK",No biochar control (NPK only),medium,T2 vs T1. T1=5.60g text-confirmed. T2 estimated from figure ~6.5g. Both labeled 'c' in Figure 2a — not significantly different.,Investigating the Effects of Banana-Derived Biochar and Straw Residues on Growth and Yield of Maize (Zea Mays L.) Crop,"Bakhtiyar Ali, Kashif Ali Kubar, Qambar Baloch, Shahmir Ali Kalhoro, Farah Naz Kaleri, Kanya Lal, Naimatullah Koondhar, Gaji Bux Bugti, Sher Jan",2024,Journal of Applied Research in Plant Sciences (JOARPS),10.38211/joarps.2024.05.251,Maize (Zea mays L.),Banana waste (banana leaves),,350,Sandy,,Tropical dry/arid,Pakistan,Field,One season (autumn 2021),,,,,ns,40.0,,,,,,,,,,,,,Akbar,"Balochistan, Uthal (25.84°N, 66.62°E)",0.0,"NPK (150 kg N, 80 kg P2O5, 60 kg K2O per ha)",RCBD,3.0,20.0,52000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BakhtyarAhmedAhmed_2024_Investigating_the_Effects_of_BananaDerived,Shoot dry biomass,g/plant,text,Figure 2a,11.32,7.9,43.291139240506325,3.0,3.0,,,,,,,,,Biochar 40 t/ha + Straw residues 25 t/ha + NPK,Straw residues 25 t/ha + NPK (no biochar),high,"T5 vs T4. Both text-confirmed: T5=11.32g (labeled 'a'), T4=7.90g (labeled 'b').",Investigating the Effects of Banana-Derived Biochar and Straw Residues on Growth and Yield of Maize (Zea Mays L.) Crop,"Bakhtiyar Ali, Kashif Ali Kubar, Qambar Baloch, Shahmir Ali Kalhoro, Farah Naz Kaleri, Kanya Lal, Naimatullah Koondhar, Gaji Bux Bugti, Sher Jan",2024,Journal of Applied Research in Plant Sciences (JOARPS),10.38211/joarps.2024.05.251,Maize (Zea mays L.),Banana waste (banana leaves),,350,Sandy,,Tropical dry/arid,Pakistan,Field,One season (autumn 2021),,Straw residues 25 t/ha,,<0.05,*,40.0,,,,,,,,,,,,,Akbar,"Balochistan, Uthal (25.84°N, 66.62°E)",25.0,"NPK (150 kg N, 80 kg P2O5, 60 kg K2O per ha)",RCBD,3.0,20.0,52000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BakhtyarAhmedAhmed_2024_Investigating_the_Effects_of_BananaDerived,Shoot dry biomass,g/plant,text,Figure 2a,9.3,5.8,60.34482758620692,3.0,3.0,,,,,,,,,Biochar 40 t/ha + Straw residues 12.5 t/ha + NPK,Straw residues 12.5 t/ha + NPK (no biochar),high,"T6 vs T3. Both text-confirmed: T6=9.30g, T3=5.80g.",Investigating the Effects of Banana-Derived Biochar and Straw Residues on Growth and Yield of Maize (Zea Mays L.) Crop,"Bakhtiyar Ali, Kashif Ali Kubar, Qambar Baloch, Shahmir Ali Kalhoro, Farah Naz Kaleri, Kanya Lal, Naimatullah Koondhar, Gaji Bux Bugti, Sher Jan",2024,Journal of Applied Research in Plant Sciences (JOARPS),10.38211/joarps.2024.05.251,Maize (Zea mays L.),Banana waste (banana leaves),,350,Sandy,,Tropical dry/arid,Pakistan,Field,One season (autumn 2021),,Straw residues 12.5 t/ha,,<0.05,*,40.0,,,,,,,,,,,,,Akbar,"Balochistan, Uthal (25.84°N, 66.62°E)",12.5,"NPK (150 kg N, 80 kg P2O5, 60 kg K2O per ha)",RCBD,3.0,20.0,52000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BakhtyarAhmedAhmed_2024_Investigating_the_Effects_of_BananaDerived,Root dry biomass,g/plant,text,Figure 2b,1.67,0.77,116.88311688311688,3.0,3.0,,,,,,,,,"Biochar 40 t/ha (banana-derived, 350°C pyrolysis) + NPK",No biochar control (NPK only),high,"T2 vs T1. Both text-confirmed: T2=1.67g (labeled 'a'), T1=0.77g (labeled 'c').",Investigating the Effects of Banana-Derived Biochar and Straw Residues on Growth and Yield of Maize (Zea Mays L.) Crop,"Bakhtiyar Ali, Kashif Ali Kubar, Qambar Baloch, Shahmir Ali Kalhoro, Farah Naz Kaleri, Kanya Lal, Naimatullah Koondhar, Gaji Bux Bugti, Sher Jan",2024,Journal of Applied Research in Plant Sciences (JOARPS),10.38211/joarps.2024.05.251,Maize (Zea mays L.),Banana waste (banana leaves),,350,Sandy,,Tropical dry/arid,Pakistan,Field,One season (autumn 2021),,,,<0.05,*,40.0,,,,,,,,,,,,,Akbar,"Balochistan, Uthal (25.84°N, 66.62°E)",0.0,"NPK (150 kg N, 80 kg P2O5, 60 kg K2O per ha)",RCBD,3.0,20.0,52000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BakhtyarAhmedAhmed_2024_Investigating_the_Effects_of_BananaDerived,Root dry biomass,g/plant,text,Figure 2b,1.57,0.83,89.15662650602411,3.0,3.0,,,,,,,,,Biochar 40 t/ha + Straw residues 25 t/ha + NPK,Straw residues 25 t/ha + NPK (no biochar),high,"T5 vs T4. Both text-confirmed: T5=1.57g (labeled 'a'), T4=0.83g (labeled 'c').",Investigating the Effects of Banana-Derived Biochar and Straw Residues on Growth and Yield of Maize (Zea Mays L.) Crop,"Bakhtiyar Ali, Kashif Ali Kubar, Qambar Baloch, Shahmir Ali Kalhoro, Farah Naz Kaleri, Kanya Lal, Naimatullah Koondhar, Gaji Bux Bugti, Sher Jan",2024,Journal of Applied Research in Plant Sciences (JOARPS),10.38211/joarps.2024.05.251,Maize (Zea mays L.),Banana waste (banana leaves),,350,Sandy,,Tropical dry/arid,Pakistan,Field,One season (autumn 2021),,Straw residues 25 t/ha,,<0.05,*,40.0,,,,,,,,,,,,,Akbar,"Balochistan, Uthal (25.84°N, 66.62°E)",25.0,"NPK (150 kg N, 80 kg P2O5, 60 kg K2O per ha)",RCBD,3.0,20.0,52000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BakhtyarAhmedAhmed_2024_Investigating_the_Effects_of_BananaDerived,Root dry biomass,g/plant,figure,Figure 2b,1.1,1.33,-17.293233082706767,3.0,3.0,,,,,,,,,Biochar 40 t/ha + Straw residues 12.5 t/ha + NPK,Straw residues 12.5 t/ha + NPK (no biochar),medium,T6 vs T3. T6 estimated from figure ~1.1g (labeled 'b'). T3=1.33g text-confirmed (labeled 'b'). Same significance group — negative but non-significant effect of biochar addition on root dry biomass in this comparison.,Investigating the Effects of Banana-Derived Biochar and Straw Residues on Growth and Yield of Maize (Zea Mays L.) Crop,"Bakhtiyar Ali, Kashif Ali Kubar, Qambar Baloch, Shahmir Ali Kalhoro, Farah Naz Kaleri, Kanya Lal, Naimatullah Koondhar, Gaji Bux Bugti, Sher Jan",2024,Journal of Applied Research in Plant Sciences (JOARPS),10.38211/joarps.2024.05.251,Maize (Zea mays L.),Banana waste (banana leaves),,350,Sandy,,Tropical dry/arid,Pakistan,Field,One season (autumn 2021),,Straw residues 12.5 t/ha,,,ns,40.0,,,,,,,,,,,,,Akbar,"Balochistan, Uthal (25.84°N, 66.62°E)",12.5,"NPK (150 kg N, 80 kg P2O5, 60 kg K2O per ha)",RCBD,3.0,20.0,52000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BakhtyarAhmedAhmed_2024_Investigating_the_Effects_of_BananaDerived,Seed index (100-grain weight),g,text,Figure 5a,12.7,9.67,31.334022750775585,3.0,3.0,,,,,,,,,"Biochar 40 t/ha (banana-derived, 350°C pyrolysis) + NPK",No biochar control (NPK only),high,"T2 vs T1. Both text-confirmed: T2=12.70g (labeled 'ab'), T1=9.67g (labeled 'b'). Overlapping LSD groups.",Investigating the Effects of Banana-Derived Biochar and Straw Residues on Growth and Yield of Maize (Zea Mays L.) Crop,"Bakhtiyar Ali, Kashif Ali Kubar, Qambar Baloch, Shahmir Ali Kalhoro, Farah Naz Kaleri, Kanya Lal, Naimatullah Koondhar, Gaji Bux Bugti, Sher Jan",2024,Journal of Applied Research in Plant Sciences (JOARPS),10.38211/joarps.2024.05.251,Maize (Zea mays L.),Banana waste (banana leaves),,350,Sandy,,Tropical dry/arid,Pakistan,Field,One season (autumn 2021),,,,,ns,40.0,,,,,,,,,,,,,Akbar,"Balochistan, Uthal (25.84°N, 66.62°E)",0.0,"NPK (150 kg N, 80 kg P2O5, 60 kg K2O per ha)",RCBD,3.0,20.0,52000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
