row_id,topic,paper_id,title,authors,year,journal,doi,outcome,outcome_unit,treatment_mean,control_mean,effect_pct,treatment_n,control_n,variance_type,variance_value,sd_treatment,sd_control,se_treatment,se_control,treatment_description,control_description,confidence,source_type,table_or_figure,notes,moderators
organic_yield_gap::NurhidayatiNurhidayati_2018_Direct_and_residual_effect_of::490,organic_yield_gap,NurhidayatiNurhidayati_2018_Direct_and_residual_effect_of,Direct and residual effect of various vermicompost on soil nutrient and nutrient uptake dynamics and productivity of four mustard Pak-Coi (Brassica rapa L.) sequences in organic farming system,"N. Nurhidayati, Masyhuri Machfudz, Indiyah Murwani",2018,International Journal of Recycling of Organic Waste in Agriculture,10.1007/s40093-018-0203-0,Marketable yield - Mustard cropping 3 (residual effect),t/ha,62.08,28.52,117.67,3.0,3.0,,,,,,,Vermicompost V3 (sugarcane trash bedding) at 15 t/ha + cow dung 5 t/ha,"No vermicompost, cow dung 5 t/ha only (V0D0)",medium,table,Table 4,PICO MISMATCH: No conventional farming control. Dunnett test significant. Tukey HSD 5% = 13.13.,"{'mod_crop_type': 'vegetable', 'mod_crop_species': 'mustard Pak-Coi (Brassica rapa L.)', 'mod_region': 'East Java, Indonesia', 'mod_climate_zone': 'tropical', 'mod_experiment_type': 'field trial', 'mod_irrigation': 'irrigated', 'mod_soil_type': 'silty clay Inceptisol', 'mod_study_duration_years': 0.42, 'mod_organic_certification': 'organic-principles', 'mod_vermicompost_type': 'V3 - sugarcane trash', 'mod_application_rate_t_ha': 15.0, 'mod_cropping_sequence': 3.0, 'mod_effect_type': 'residual'}"
organic_yield_gap::NurhidayatiNurhidayati_2018_Direct_and_residual_effect_of::491,organic_yield_gap,NurhidayatiNurhidayati_2018_Direct_and_residual_effect_of,Direct and residual effect of various vermicompost on soil nutrient and nutrient uptake dynamics and productivity of four mustard Pak-Coi (Brassica rapa L.) sequences in organic farming system,"N. Nurhidayati, Masyhuri Machfudz, Indiyah Murwani",2018,International Journal of Recycling of Organic Waste in Agriculture,10.1007/s40093-018-0203-0,Marketable yield - Mustard cropping 3 (residual effect),t/ha,67.26,28.52,135.83,3.0,3.0,,,,,,,Vermicompost V3 (sugarcane trash bedding) at 20 t/ha + cow dung 5 t/ha,"No vermicompost, cow dung 5 t/ha only (V0D0)",medium,table,Table 4,PICO MISMATCH: No conventional farming control. Dunnett test significant. Tukey HSD 5% = 13.13.,"{'mod_crop_type': 'vegetable', 'mod_crop_species': 'mustard Pak-Coi (Brassica rapa L.)', 'mod_region': 'East Java, Indonesia', 'mod_climate_zone': 'tropical', 'mod_experiment_type': 'field trial', 'mod_irrigation': 'irrigated', 'mod_soil_type': 'silty clay Inceptisol', 'mod_study_duration_years': 0.42, 'mod_organic_certification': 'organic-principles', 'mod_vermicompost_type': 'V3 - sugarcane trash', 'mod_application_rate_t_ha': 20.0, 'mod_cropping_sequence': 3.0, 'mod_effect_type': 'residual'}"
organic_yield_gap::NurhidayatiNurhidayati_2018_Direct_and_residual_effect_of::492,organic_yield_gap,NurhidayatiNurhidayati_2018_Direct_and_residual_effect_of,Direct and residual effect of various vermicompost on soil nutrient and nutrient uptake dynamics and productivity of four mustard Pak-Coi (Brassica rapa L.) sequences in organic farming system,"N. Nurhidayati, Masyhuri Machfudz, Indiyah Murwani",2018,International Journal of Recycling of Organic Waste in Agriculture,10.1007/s40093-018-0203-0,Marketable yield - Mustard cropping 4 (residual effect),t/ha,37.01,27.88,32.75,3.0,3.0,,,,,,,Vermicompost V1 (spent mushroom waste bedding) at 5 t/ha + cow dung 5 t/ha,"No vermicompost, cow dung 5 t/ha only (V0D0)",medium,table,Table 4,PICO MISMATCH: No conventional farming control. Dunnett test significant. Tukey HSD 5% = 9.81.,"{'mod_crop_type': 'vegetable', 'mod_crop_species': 'mustard Pak-Coi (Brassica rapa L.)', 'mod_region': 'East Java, Indonesia', 'mod_climate_zone': 'tropical', 'mod_experiment_type': 'field trial', 'mod_irrigation': 'irrigated', 'mod_soil_type': 'silty clay Inceptisol', 'mod_study_duration_years': 0.42, 'mod_organic_certification': 'organic-principles', 'mod_vermicompost_type': 'V1 - spent mushroom waste', 'mod_application_rate_t_ha': 5.0, 'mod_cropping_sequence': 4.0, 'mod_effect_type': 'residual'}"
organic_yield_gap::NurhidayatiNurhidayati_2018_Direct_and_residual_effect_of::493,organic_yield_gap,NurhidayatiNurhidayati_2018_Direct_and_residual_effect_of,Direct and residual effect of various vermicompost on soil nutrient and nutrient uptake dynamics and productivity of four mustard Pak-Coi (Brassica rapa L.) sequences in organic farming system,"N. Nurhidayati, Masyhuri Machfudz, Indiyah Murwani",2018,International Journal of Recycling of Organic Waste in Agriculture,10.1007/s40093-018-0203-0,Marketable yield - Mustard cropping 4 (residual effect),t/ha,44.51,27.88,59.65,3.0,3.0,,,,,,,Vermicompost V1 (spent mushroom waste bedding) at 10 t/ha + cow dung 5 t/ha,"No vermicompost, cow dung 5 t/ha only (V0D0)",medium,table,Table 4,PICO MISMATCH: No conventional farming control. Dunnett test significant. Tukey HSD 5% = 9.81.,"{'mod_crop_type': 'vegetable', 'mod_crop_species': 'mustard Pak-Coi (Brassica rapa L.)', 'mod_region': 'East Java, Indonesia', 'mod_climate_zone': 'tropical', 'mod_experiment_type': 'field trial', 'mod_irrigation': 'irrigated', 'mod_soil_type': 'silty clay Inceptisol', 'mod_study_duration_years': 0.42, 'mod_organic_certification': 'organic-principles', 'mod_vermicompost_type': 'V1 - spent mushroom waste', 'mod_application_rate_t_ha': 10.0, 'mod_cropping_sequence': 4.0, 'mod_effect_type': 'residual'}"
organic_yield_gap::NurhidayatiNurhidayati_2018_Direct_and_residual_effect_of::494,organic_yield_gap,NurhidayatiNurhidayati_2018_Direct_and_residual_effect_of,Direct and residual effect of various vermicompost on soil nutrient and nutrient uptake dynamics and productivity of four mustard Pak-Coi (Brassica rapa L.) sequences in organic farming system,"N. Nurhidayati, Masyhuri Machfudz, Indiyah Murwani",2018,International Journal of Recycling of Organic Waste in Agriculture,10.1007/s40093-018-0203-0,Marketable yield - Mustard cropping 4 (residual effect),t/ha,47.4,27.88,70.01,3.0,3.0,,,,,,,Vermicompost V1 (spent mushroom waste bedding) at 15 t/ha + cow dung 5 t/ha,"No vermicompost, cow dung 5 t/ha only (V0D0)",medium,table,Table 4,PICO MISMATCH: No conventional farming control. Dunnett test significant. Tukey HSD 5% = 9.81.,"{'mod_crop_type': 'vegetable', 'mod_crop_species': 'mustard Pak-Coi (Brassica rapa L.)', 'mod_region': 'East Java, Indonesia', 'mod_climate_zone': 'tropical', 'mod_experiment_type': 'field trial', 'mod_irrigation': 'irrigated', 'mod_soil_type': 'silty clay Inceptisol', 'mod_study_duration_years': 0.42, 'mod_organic_certification': 'organic-principles', 'mod_vermicompost_type': 'V1 - spent mushroom waste', 'mod_application_rate_t_ha': 15.0, 'mod_cropping_sequence': 4.0, 'mod_effect_type': 'residual'}"
organic_yield_gap::NurhidayatiNurhidayati_2018_Direct_and_residual_effect_of::495,organic_yield_gap,NurhidayatiNurhidayati_2018_Direct_and_residual_effect_of,Direct and residual effect of various vermicompost on soil nutrient and nutrient uptake dynamics and productivity of four mustard Pak-Coi (Brassica rapa L.) sequences in organic farming system,"N. Nurhidayati, Masyhuri Machfudz, Indiyah Murwani",2018,International Journal of Recycling of Organic Waste in Agriculture,10.1007/s40093-018-0203-0,Marketable yield - Mustard cropping 4 (residual effect),t/ha,43.24,27.88,55.09,3.0,3.0,,,,,,,Vermicompost V1 (spent mushroom waste bedding) at 20 t/ha + cow dung 5 t/ha,"No vermicompost, cow dung 5 t/ha only (V0D0)",medium,table,Table 4,PICO MISMATCH: No conventional farming control. Dunnett test significant. Tukey HSD 5% = 9.81.,"{'mod_crop_type': 'vegetable', 'mod_crop_species': 'mustard Pak-Coi (Brassica rapa L.)', 'mod_region': 'East Java, Indonesia', 'mod_climate_zone': 'tropical', 'mod_experiment_type': 'field trial', 'mod_irrigation': 'irrigated', 'mod_soil_type': 'silty clay Inceptisol', 'mod_study_duration_years': 0.42, 'mod_organic_certification': 'organic-principles', 'mod_vermicompost_type': 'V1 - spent mushroom waste', 'mod_application_rate_t_ha': 20.0, 'mod_cropping_sequence': 4.0, 'mod_effect_type': 'residual'}"
organic_yield_gap::NurhidayatiNurhidayati_2018_Direct_and_residual_effect_of::496,organic_yield_gap,NurhidayatiNurhidayati_2018_Direct_and_residual_effect_of,Direct and residual effect of various vermicompost on soil nutrient and nutrient uptake dynamics and productivity of four mustard Pak-Coi (Brassica rapa L.) sequences in organic farming system,"N. Nurhidayati, Masyhuri Machfudz, Indiyah Murwani",2018,International Journal of Recycling of Organic Waste in Agriculture,10.1007/s40093-018-0203-0,Marketable yield - Mustard cropping 4 (residual effect),t/ha,39.28,27.88,40.89,3.0,3.0,,,,,,,Vermicompost V2 (coconut husk bedding) at 5 t/ha + cow dung 5 t/ha,"No vermicompost, cow dung 5 t/ha only (V0D0)",medium,table,Table 4,PICO MISMATCH: No conventional farming control. Dunnett test significant. Tukey HSD 5% = 9.81.,"{'mod_crop_type': 'vegetable', 'mod_crop_species': 'mustard Pak-Coi (Brassica rapa L.)', 'mod_region': 'East Java, Indonesia', 'mod_climate_zone': 'tropical', 'mod_experiment_type': 'field trial', 'mod_irrigation': 'irrigated', 'mod_soil_type': 'silty clay Inceptisol', 'mod_study_duration_years': 0.42, 'mod_organic_certification': 'organic-principles', 'mod_vermicompost_type': 'V2 - coconut husk', 'mod_application_rate_t_ha': 5.0, 'mod_cropping_sequence': 4.0, 'mod_effect_type': 'residual'}"
organic_yield_gap::NurhidayatiNurhidayati_2018_Direct_and_residual_effect_of::497,organic_yield_gap,NurhidayatiNurhidayati_2018_Direct_and_residual_effect_of,Direct and residual effect of various vermicompost on soil nutrient and nutrient uptake dynamics and productivity of four mustard Pak-Coi (Brassica rapa L.) sequences in organic farming system,"N. Nurhidayati, Masyhuri Machfudz, Indiyah Murwani",2018,International Journal of Recycling of Organic Waste in Agriculture,10.1007/s40093-018-0203-0,Marketable yield - Mustard cropping 4 (residual effect),t/ha,42.65,27.88,52.97,3.0,3.0,,,,,,,Vermicompost V2 (coconut husk bedding) at 10 t/ha + cow dung 5 t/ha,"No vermicompost, cow dung 5 t/ha only (V0D0)",medium,table,Table 4,PICO MISMATCH: No conventional farming control. Dunnett test significant. Tukey HSD 5% = 9.81.,"{'mod_crop_type': 'vegetable', 'mod_crop_species': 'mustard Pak-Coi (Brassica rapa L.)', 'mod_region': 'East Java, Indonesia', 'mod_climate_zone': 'tropical', 'mod_experiment_type': 'field trial', 'mod_irrigation': 'irrigated', 'mod_soil_type': 'silty clay Inceptisol', 'mod_study_duration_years': 0.42, 'mod_organic_certification': 'organic-principles', 'mod_vermicompost_type': 'V2 - coconut husk', 'mod_application_rate_t_ha': 10.0, 'mod_cropping_sequence': 4.0, 'mod_effect_type': 'residual'}"
organic_yield_gap::NurhidayatiNurhidayati_2018_Direct_and_residual_effect_of::498,organic_yield_gap,NurhidayatiNurhidayati_2018_Direct_and_residual_effect_of,Direct and residual effect of various vermicompost on soil nutrient and nutrient uptake dynamics and productivity of four mustard Pak-Coi (Brassica rapa L.) sequences in organic farming system,"N. Nurhidayati, Masyhuri Machfudz, Indiyah Murwani",2018,International Journal of Recycling of Organic Waste in Agriculture,10.1007/s40093-018-0203-0,Marketable yield - Mustard cropping 4 (residual effect),t/ha,47.83,27.88,71.55,3.0,3.0,,,,,,,Vermicompost V2 (coconut husk bedding) at 15 t/ha + cow dung 5 t/ha,"No vermicompost, cow dung 5 t/ha only (V0D0)",medium,table,Table 4,PICO MISMATCH: No conventional farming control. Dunnett test significant. Tukey HSD 5% = 9.81.,"{'mod_crop_type': 'vegetable', 'mod_crop_species': 'mustard Pak-Coi (Brassica rapa L.)', 'mod_region': 'East Java, Indonesia', 'mod_climate_zone': 'tropical', 'mod_experiment_type': 'field trial', 'mod_irrigation': 'irrigated', 'mod_soil_type': 'silty clay Inceptisol', 'mod_study_duration_years': 0.42, 'mod_organic_certification': 'organic-principles', 'mod_vermicompost_type': 'V2 - coconut husk', 'mod_application_rate_t_ha': 15.0, 'mod_cropping_sequence': 4.0, 'mod_effect_type': 'residual'}"
organic_yield_gap::NurhidayatiNurhidayati_2018_Direct_and_residual_effect_of::499,organic_yield_gap,NurhidayatiNurhidayati_2018_Direct_and_residual_effect_of,Direct and residual effect of various vermicompost on soil nutrient and nutrient uptake dynamics and productivity of four mustard Pak-Coi (Brassica rapa L.) sequences in organic farming system,"N. Nurhidayati, Masyhuri Machfudz, Indiyah Murwani",2018,International Journal of Recycling of Organic Waste in Agriculture,10.1007/s40093-018-0203-0,Marketable yield - Mustard cropping 4 (residual effect),t/ha,37.54,27.88,34.65,3.0,3.0,,,,,,,Vermicompost V2 (coconut husk bedding) at 20 t/ha + cow dung 5 t/ha,"No vermicompost, cow dung 5 t/ha only (V0D0)",medium,table,Table 4,PICO MISMATCH: No conventional farming control. Dunnett test significant. Tukey HSD 5% = 9.81.,"{'mod_crop_type': 'vegetable', 'mod_crop_species': 'mustard Pak-Coi (Brassica rapa L.)', 'mod_region': 'East Java, Indonesia', 'mod_climate_zone': 'tropical', 'mod_experiment_type': 'field trial', 'mod_irrigation': 'irrigated', 'mod_soil_type': 'silty clay Inceptisol', 'mod_study_duration_years': 0.42, 'mod_organic_certification': 'organic-principles', 'mod_vermicompost_type': 'V2 - coconut husk', 'mod_application_rate_t_ha': 20.0, 'mod_cropping_sequence': 4.0, 'mod_effect_type': 'residual'}"
organic_yield_gap::NurhidayatiNurhidayati_2018_Direct_and_residual_effect_of::500,organic_yield_gap,NurhidayatiNurhidayati_2018_Direct_and_residual_effect_of,Direct and residual effect of various vermicompost on soil nutrient and nutrient uptake dynamics and productivity of four mustard Pak-Coi (Brassica rapa L.) sequences in organic farming system,"N. Nurhidayati, Masyhuri Machfudz, Indiyah Murwani",2018,International Journal of Recycling of Organic Waste in Agriculture,10.1007/s40093-018-0203-0,Marketable yield - Mustard cropping 4 (residual effect),t/ha,45.53,27.88,63.32,3.0,3.0,,,,,,,Vermicompost V3 (sugarcane trash bedding) at 5 t/ha + cow dung 5 t/ha,"No vermicompost, cow dung 5 t/ha only (V0D0)",medium,table,Table 4,PICO MISMATCH: No conventional farming control. Dunnett test significant. Tukey HSD 5% = 9.81.,"{'mod_crop_type': 'vegetable', 'mod_crop_species': 'mustard Pak-Coi (Brassica rapa L.)', 'mod_region': 'East Java, Indonesia', 'mod_climate_zone': 'tropical', 'mod_experiment_type': 'field trial', 'mod_irrigation': 'irrigated', 'mod_soil_type': 'silty clay Inceptisol', 'mod_study_duration_years': 0.42, 'mod_organic_certification': 'organic-principles', 'mod_vermicompost_type': 'V3 - sugarcane trash', 'mod_application_rate_t_ha': 5.0, 'mod_cropping_sequence': 4.0, 'mod_effect_type': 'residual'}"
organic_yield_gap::NurhidayatiNurhidayati_2018_Direct_and_residual_effect_of::501,organic_yield_gap,NurhidayatiNurhidayati_2018_Direct_and_residual_effect_of,Direct and residual effect of various vermicompost on soil nutrient and nutrient uptake dynamics and productivity of four mustard Pak-Coi (Brassica rapa L.) sequences in organic farming system,"N. Nurhidayati, Masyhuri Machfudz, Indiyah Murwani",2018,International Journal of Recycling of Organic Waste in Agriculture,10.1007/s40093-018-0203-0,Marketable yield - Mustard cropping 4 (residual effect),t/ha,55.96,27.88,100.72,3.0,3.0,,,,,,,Vermicompost V3 (sugarcane trash bedding) at 10 t/ha + cow dung 5 t/ha,"No vermicompost, cow dung 5 t/ha only (V0D0)",medium,table,Table 4,PICO MISMATCH: No conventional farming control. Dunnett test significant. Tukey HSD 5% = 9.81.,"{'mod_crop_type': 'vegetable', 'mod_crop_species': 'mustard Pak-Coi (Brassica rapa L.)', 'mod_region': 'East Java, Indonesia', 'mod_climate_zone': 'tropical', 'mod_experiment_type': 'field trial', 'mod_irrigation': 'irrigated', 'mod_soil_type': 'silty clay Inceptisol', 'mod_study_duration_years': 0.42, 'mod_organic_certification': 'organic-principles', 'mod_vermicompost_type': 'V3 - sugarcane trash', 'mod_application_rate_t_ha': 10.0, 'mod_cropping_sequence': 4.0, 'mod_effect_type': 'residual'}"
organic_yield_gap::NurhidayatiNurhidayati_2018_Direct_and_residual_effect_of::502,organic_yield_gap,NurhidayatiNurhidayati_2018_Direct_and_residual_effect_of,Direct and residual effect of various vermicompost on soil nutrient and nutrient uptake dynamics and productivity of four mustard Pak-Coi (Brassica rapa L.) sequences in organic farming system,"N. Nurhidayati, Masyhuri Machfudz, Indiyah Murwani",2018,International Journal of Recycling of Organic Waste in Agriculture,10.1007/s40093-018-0203-0,Marketable yield - Mustard cropping 4 (residual effect),t/ha,65.78,27.88,135.94,3.0,3.0,,,,,,,Vermicompost V3 (sugarcane trash bedding) at 15 t/ha + cow dung 5 t/ha,"No vermicompost, cow dung 5 t/ha only (V0D0)",medium,table,Table 4,PICO MISMATCH: No conventional farming control. Dunnett test significant. Tukey HSD 5% = 9.81.,"{'mod_crop_type': 'vegetable', 'mod_crop_species': 'mustard Pak-Coi (Brassica rapa L.)', 'mod_region': 'East Java, Indonesia', 'mod_climate_zone': 'tropical', 'mod_experiment_type': 'field trial', 'mod_irrigation': 'irrigated', 'mod_soil_type': 'silty clay Inceptisol', 'mod_study_duration_years': 0.42, 'mod_organic_certification': 'organic-principles', 'mod_vermicompost_type': 'V3 - sugarcane trash', 'mod_application_rate_t_ha': 15.0, 'mod_cropping_sequence': 4.0, 'mod_effect_type': 'residual'}"
organic_yield_gap::NurhidayatiNurhidayati_2018_Direct_and_residual_effect_of::503,organic_yield_gap,NurhidayatiNurhidayati_2018_Direct_and_residual_effect_of,Direct and residual effect of various vermicompost on soil nutrient and nutrient uptake dynamics and productivity of four mustard Pak-Coi (Brassica rapa L.) sequences in organic farming system,"N. Nurhidayati, Masyhuri Machfudz, Indiyah Murwani",2018,International Journal of Recycling of Organic Waste in Agriculture,10.1007/s40093-018-0203-0,Marketable yield - Mustard cropping 4 (residual effect),t/ha,70.5,27.88,152.87,3.0,3.0,,,,,,,Vermicompost V3 (sugarcane trash bedding) at 20 t/ha + cow dung 5 t/ha,"No vermicompost, cow dung 5 t/ha only (V0D0)",medium,table,Table 4,PICO MISMATCH: No conventional farming control. Dunnett test significant. Tukey HSD 5% = 9.81.,"{'mod_crop_type': 'vegetable', 'mod_crop_species': 'mustard Pak-Coi (Brassica rapa L.)', 'mod_region': 'East Java, Indonesia', 'mod_climate_zone': 'tropical', 'mod_experiment_type': 'field trial', 'mod_irrigation': 'irrigated', 'mod_soil_type': 'silty clay Inceptisol', 'mod_study_duration_years': 0.42, 'mod_organic_certification': 'organic-principles', 'mod_vermicompost_type': 'V3 - sugarcane trash', 'mod_application_rate_t_ha': 20.0, 'mod_cropping_sequence': 4.0, 'mod_effect_type': 'residual'}"
organic_yield_gap::PranjaliSingh_2024_Longterm_organic_farming_impact_on::504,organic_yield_gap,PranjaliSingh_2024_Longterm_organic_farming_impact_on,Long-term organic farming impact on soil nutrient status and grain yield at the foothill of Himalayas,"Singh P, Suyal DC, Kumar S, Singh DK, Goel R",2024,Frontiers in Environmental Science,10.3389/fenvs.2024.1378926,Chickpea grain yield,kg/ha,1048.0,896.5,16.89,2.0,2.0,,,,,,,"Organic: 5 t/ha FYM + 2.5 t/ha vermicompost, biopesticide (neem oil + cow urine)","Conventional: 120:60:40 kg NPK/ha chemical fertilizers, CORAGEN pesticide",high,text,text (Section 3.3),"Yield reported in text without SEM. Only 2 plots per treatment (165 m² each). Organic yield HIGHER than conventional, opposite to typical yield gap direction. No per-group variance for yield.","{'mod_crop_type': 'legume', 'mod_crop_species': 'chickpea', 'mod_region': 'Pantnagar, Uttarakhand, India', 'mod_climate_zone': 'subtropical', 'mod_organic_certification_status': 'organic-principles', 'mod_experiment_type': 'long-term trial', 'mod_irrigation': 'rainfed', 'mod_soil_type': 'silty clay loam (Mollisol)', 'mod_study_duration_years': 8.0, 'mod_variety': 'Pant Kabuli Chana-1'}"
organic_yield_gap::PranjaliSingh_2024_Longterm_organic_farming_impact_on::505,organic_yield_gap,PranjaliSingh_2024_Longterm_organic_farming_impact_on,Long-term organic farming impact on soil nutrient status and grain yield at the foothill of Himalayas,"Singh P, Suyal DC, Kumar S, Singh DK, Goel R",2024,Frontiers in Environmental Science,10.3389/fenvs.2024.1378926,100 grain weight,g,26.92,26.57,1.32,5.0,5.0,SE,,,,,,Organic: 5 t/ha FYM + 2.5 t/ha vermicompost,Conventional: 120:60:40 kg NPK/ha chemical fertilizers,high,text,text (Section 3.3) and Figure 2I,Yield component. Error bars visible in Figure 2I but exact SEM values not reported in text. Not statistically significant.,"{'mod_crop_type': 'legume', 'mod_crop_species': 'chickpea', 'mod_region': 'Pantnagar, Uttarakhand, India', 'mod_climate_zone': 'subtropical', 'mod_study_duration_years': 8.0, 'mod_variety': 'Pant Kabuli Chana-1'}"
organic_yield_gap::PranjaliSingh_2024_Longterm_organic_farming_impact_on::506,organic_yield_gap,PranjaliSingh_2024_Longterm_organic_farming_impact_on,Long-term organic farming impact on soil nutrient status and grain yield at the foothill of Himalayas,"Singh P, Suyal DC, Kumar S, Singh DK, Goel R",2024,Frontiers in Environmental Science,10.3389/fenvs.2024.1378926,Number of grains per pod,grains/pod,1.33,1.04,27.88,5.0,5.0,SE,,,,,,Organic: 5 t/ha FYM + 2.5 t/ha vermicompost,Conventional: 120:60:40 kg NPK/ha chemical fertilizers,high,text,text (Section 3.3) and Figure 2H,Yield component. Statistically significant. Error bars in Figure 2H but exact SEM not in text.,"{'mod_crop_type': 'legume', 'mod_crop_species': 'chickpea', 'mod_region': 'Pantnagar, Uttarakhand, India', 'mod_climate_zone': 'subtropical', 'mod_study_duration_years': 8.0, 'mod_variety': 'Pant Kabuli Chana-1'}"
organic_yield_gap::PranjaliSingh_2024_Longterm_organic_farming_impact_on::507,organic_yield_gap,PranjaliSingh_2024_Longterm_organic_farming_impact_on,Long-term organic farming impact on soil nutrient status and grain yield at the foothill of Himalayas,"Singh P, Suyal DC, Kumar S, Singh DK, Goel R",2024,Frontiers in Environmental Science,10.3389/fenvs.2024.1378926,Number of pods per plant,pods/plant,42.0,36.0,16.67,5.0,5.0,SE,,,,,,Organic: 5 t/ha FYM + 2.5 t/ha vermicompost,Conventional: 120:60:40 kg NPK/ha chemical fertilizers,medium,text,text (Section 3.3) and Figure 2G,"Yield component. Values estimated from Figure 2G (bar chart); exact values not stated in text. Organic ~42, Conventional ~36.","{'mod_crop_type': 'legume', 'mod_crop_species': 'chickpea', 'mod_region': 'Pantnagar, Uttarakhand, India', 'mod_climate_zone': 'subtropical', 'mod_study_duration_years': 8.0, 'mod_variety': 'Pant Kabuli Chana-1'}"
organic_yield_gap::PranjaliSingh_2024_Longterm_organic_farming_impact_on::508,organic_yield_gap,PranjaliSingh_2024_Longterm_organic_farming_impact_on,Long-term organic farming impact on soil nutrient status and grain yield at the foothill of Himalayas,"Singh P, Suyal DC, Kumar S, Singh DK, Goel R",2024,Frontiers in Environmental Science,10.3389/fenvs.2024.1378926,Plant density,plants/m²,29.6,29.4,0.68,5.0,5.0,SE,,,,,,Organic: 5 t/ha FYM + 2.5 t/ha vermicompost,Conventional: 120:60:40 kg NPK/ha chemical fertilizers,high,text,text (Section 3.3) and Figure 2J,Not statistically significant (p < 0.05). Values from text.,"{'mod_crop_type': 'legume', 'mod_crop_species': 'chickpea', 'mod_region': 'Pantnagar, Uttarakhand, India', 'mod_climate_zone': 'subtropical', 'mod_study_duration_years': 8.0, 'mod_variety': 'Pant Kabuli Chana-1'}"
organic_yield_gap::PranjaliSingh_2024_Longterm_organic_farming_impact_on::509,organic_yield_gap,PranjaliSingh_2024_Longterm_organic_farming_impact_on,Long-term organic farming impact on soil nutrient status and grain yield at the foothill of Himalayas,"Singh P, Suyal DC, Kumar S, Singh DK, Goel R",2024,Frontiers in Environmental Science,10.3389/fenvs.2024.1378926,Plant dry weight,g,3.21,1.63,96.93,5.0,5.0,SE,,,,,,Organic: 5 t/ha FYM + 2.5 t/ha vermicompost,Conventional: 120:60:40 kg NPK/ha chemical fertilizers,high,text,text (Section 3.3) and Figure 2C,Statistically significant. Error bars in Figure 2C but exact SEM not in text.,"{'mod_crop_type': 'legume', 'mod_crop_species': 'chickpea', 'mod_region': 'Pantnagar, Uttarakhand, India', 'mod_climate_zone': 'subtropical', 'mod_study_duration_years': 8.0, 'mod_variety': 'Pant Kabuli Chana-1'}"
organic_yield_gap::PranjaliSingh_2024_Longterm_organic_farming_impact_on::510,organic_yield_gap,PranjaliSingh_2024_Longterm_organic_farming_impact_on,Long-term organic farming impact on soil nutrient status and grain yield at the foothill of Himalayas,"Singh P, Suyal DC, Kumar S, Singh DK, Goel R",2024,Frontiers in Environmental Science,10.3389/fenvs.2024.1378926,Nodule number per plant,nodules/plant,10.6,8.2,29.27,5.0,5.0,SE,,,,,,Organic: 5 t/ha FYM + 2.5 t/ha vermicompost,Conventional: 120:60:40 kg NPK/ha chemical fertilizers,high,text,text (Section 3.3) and Figure 2D,Statistically significant. Error bars in Figure 2D but exact SEM not in text.,"{'mod_crop_type': 'legume', 'mod_crop_species': 'chickpea', 'mod_region': 'Pantnagar, Uttarakhand, India', 'mod_climate_zone': 'subtropical', 'mod_study_duration_years': 8.0, 'mod_variety': 'Pant Kabuli Chana-1'}"
organic_yield_gap::PranjaliSingh_2024_Longterm_organic_farming_impact_on::511,organic_yield_gap,PranjaliSingh_2024_Longterm_organic_farming_impact_on,Long-term organic farming impact on soil nutrient status and grain yield at the foothill of Himalayas,"Singh P, Suyal DC, Kumar S, Singh DK, Goel R",2024,Frontiers in Environmental Science,10.3389/fenvs.2024.1378926,Nodule dry weight,mg/plant,52.42,39.08,34.13,5.0,5.0,SE,,,,,,Organic: 5 t/ha FYM + 2.5 t/ha vermicompost,Conventional: 120:60:40 kg NPK/ha chemical fertilizers,high,text,text (Section 3.3) and Figure 2E,Statistically significant. Error bars in Figure 2E but exact SEM not in text.,"{'mod_crop_type': 'legume', 'mod_crop_species': 'chickpea', 'mod_region': 'Pantnagar, Uttarakhand, India', 'mod_climate_zone': 'subtropical', 'mod_study_duration_years': 8.0, 'mod_variety': 'Pant Kabuli Chana-1'}"
organic_yield_gap::SatishBhagwatraoAher_2015_Effect_of_organic_farming_practices::520,organic_yield_gap,SatishBhagwatraoAher_2015_Effect_of_organic_farming_practices,Effect of organic farming practices on soil and performance of soybean (Glycine max) under semi-arid tropical conditions in Central India,"S. B. Aher, B. L. Lakaria, Swami Kaleshananda, A. B. Singh, S. Ramana, K. Ramesh, J. K. Thakur",2015,Journal of Applied and Natural Science,,Seed yield,kg/ha,601.0,426.0,41.08,3.0,3.0,LSD,30.86,,,,,"Organic farming practice (cattle dung manure on N-equivalent basis, rock phosphate for P, neem oil for pest control)",Chemical/inorganic farming practice (chemical fertilizers and recommended pesticides),high,table,Table 4,"Data is mean of 2 years (2011-2012). LSD is for management effect at P<0.05. Organic yield was HIGHER than conventional, opposite to typical yield gap literature. Soybean is a legume which may benefit more from organic N via biological fixation.","{'mod_crop_type': 'legume', 'mod_crop_species': 'soybean', 'mod_region': 'Central India', 'mod_climate_zone': 'semi-arid tropical', 'mod_organic_certification_status': 'organic-principles', 'mod_experiment_type': 'field trial', 'mod_irrigation': 'rainfed', 'mod_soil_type': 'Vertisol (Typic Haplustert), clayey', 'mod_study_duration_years': 2.0, 'mod_design': 'RBD', 'mod_country': 'India', 'mod_cultivar': 'JS-335', 'mod_years': '2011-2012 mean', 'mod_NPK_dose_kg_ha': '30:26.2:16.6'}"
