paper_id,outcome,outcome_unit,source_type,table_or_figure,treatment_mean,control_mean,effect_pct,treatment_n,control_n,variance_type,variance_value,variance_treatment,variance_control,se_treatment,se_control,sd_treatment,sd_control,treatment_description,control_description,confidence,notes,title,authors,year,journal,doi,mod_crop_species,mod_crop_functional_group,mod_amf_species,mod_p_fertilization,mod_n_fertilization,mod_study_type,mod_soil_type,mod_sterilized_soil,mod_time_point,mod_experiment,p_value,significance,mod_measurement_basis,mod_functional_group,mod_p_availability,mod_climate_zone,mod_year,mod_soil_salinity_dS_m,mod_soil_pH,mod_p_fertilization_level,mod_n_fertilization_level,mod_tissue,mod_community_type,mod_soil_sterilized,mod_P_fertilization,mod_note,mod_phosphorus_level,mod_country,mod_growth_duration_days,mod_organic_system,mod_crop_cultivar,mod_growth_medium,mod_duration,mod_colonization_pct,mod_crop_variety,mod_site,mod_inoculum_type,mod_inoculum_dose,mod_plant_density,mod_experiment_duration,mod_phosphorus_fertilization,mod_soil_P_mg_dm3,mod_evaluation_time,mod_location,mod_npk_dose_pct,mod_amf_strain,mod_salinity_mM_NaCl,mod_root_part,mod_plant_organ,mod_soil_P_olsen_mg_kg,mod_N_fertilization,mod_pathogen_present,mod_amf_dose_g_per_plant,mod_trichoderma_present,mod_nursery_stage,mod_measurement_age_months,mod_treatment_code,mod_trichoderma_dose,mod_sampling_time,mod_mycorrhizal_type,mod_N_status,mod_biomass_component,mod_n_experiments,mod_n_experiments_aboveground_total,mod_n_experiments_belowground_total,mod_N_fixing_species_present,mod_cultivar,mod_mycorrhizal_dependency_pct,mod_amf_dose,mod_npk_level_kg_ha,mod_p_fertilization_kg_P2O5_ha,mod_n_fertilization_kg_N_ha,mod_soil_p_available_mg_kg,mod_yeast_treatment,mod_season,mod_tomato_genotype,mod_fungal_species,mod_treatment_type,mod_duration_days,mod_days_after_planting,mod_plant_age_days,mod_population_origin_comparison,mod_donor_population_origin,mod_experiment_duration_days,mod_venue_comparison,mod_chemical_treatment,mod_chemical_concentrations_tested,mod_n_populations,mod_population_origin,mod_seedlings_per_population,mod_exudate_source,mod_spores_per_dish,mod_replicates_per_treatment,mod_incubation_temp_C,mod_measurement_days,mod_nitrogen_level,mod_nutrient_treatment,mod_heavy_metal_level,mod_water_treatment,mod_soil_P_ppm,mod_other_inoculants_in_treatment,mod_comparison_type
Chafai_2023_Impact_of_Arbuscular_mycorrhizal_Fungal,Fruit pH,pH,table,Table 7,4.46,4.49,-0.6681514476614754,3.0,3.0,SE,,0.02,0.02,0.02,0.02,,,"AMF inoculated (I+), 50% recommended NPK","Non-inoculated (I-), 50% recommended NPK",high,No effect. Variance type assumed SE.,"Impact of Arbuscular mycorrhizal Fungal Strains Isolated from Soil on the Growth, Yield, and Fruit Quality of Tomato Plants under Different Fertilization Regimens","Chafai, W.; Haddioui, K.; Serghini-Caid, H.; Labazi, H.; AlZain, M.N.; Noman, O.; Parvez, M.K.; Addi, M.; Khalid, A.",2023,Horticulturae,10.3390/horticulturae9090973,Tomato (Solanum lycopersicum var. Feiza F1),non-legume forb,"Mixed natural inoculum (Glomus fasciculatum, G. versiforme, G. constructum, G. microcarpum, G. macrocarpum)",,,greenhouse,sterilized peat,yes,,,,a vs a,,,,"semi-arid (Guercif, Morocco)",,,,,,,,,,,50% recommended NPK,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chen_2017_Arbuscular_Mycorrhizal_Symbiosis_Alleviates_Salt,Root dry weight,g,figure,Figure 1C (estimated from figure),0.85,0.55,54.54545454545453,5.0,5.0,SE,,0.05,0.05,0.05,0.05,,,"Inoculated with Rhizophagus irregularis (BGC BJ109), 0 mM NaCl","Non-mycorrhizal (autoclaved inoculum filtrate), 0 mM NaCl",medium,"Values estimated from bar chart. Error bars assumed SE. Two-way ANOVA: P_AMF***, P_salt***, P_AMF×salt NS.","Arbuscular Mycorrhizal Symbiosis Alleviates Salt Stress in Black Locust through Improved Photosynthesis, Water Status, and K+/Na+ Homeostasis","Jie Chen, Haoqiang Zhang, Xinlu Zhang, Ming Tang",2017,Frontiers in Plant Science,10.3389/fpls.2017.01739,Robinia pseudoacacia,,Rhizophagus irregularis,1/2 Hoagland phosphate,1/2 Hoagland,greenhouse (pot),"soil:sand 1:1 v/v, autoclaved",yes,,,<0.05,different letters (a vs b),,legume (woody tree),,not applicable (greenhouse),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BGC BJ109,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chen_2017_Arbuscular_Mycorrhizal_Symbiosis_Alleviates_Salt,Root dry weight,g,figure,Figure 1C (estimated from figure),0.6,0.4,49.999999999999986,5.0,5.0,SE,,0.05,0.04,0.05,0.04,,,"Inoculated with Rhizophagus irregularis (BGC BJ109), 100 mM NaCl","Non-mycorrhizal (autoclaved inoculum filtrate), 100 mM NaCl",medium,Values estimated from bar chart. Error bars assumed SE. Letters b vs bc suggest marginal significance between AM and NM at this salt level for root DW.,"Arbuscular Mycorrhizal Symbiosis Alleviates Salt Stress in Black Locust through Improved Photosynthesis, Water Status, and K+/Na+ Homeostasis","Jie Chen, Haoqiang Zhang, Xinlu Zhang, Ming Tang",2017,Frontiers in Plant Science,10.3389/fpls.2017.01739,Robinia pseudoacacia,,Rhizophagus irregularis,1/2 Hoagland phosphate,1/2 Hoagland,greenhouse (pot),"soil:sand 1:1 v/v, autoclaved",yes,,,<0.05,different letters (b vs bc),,legume (woody tree),,not applicable (greenhouse),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BGC BJ109,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chen_2017_Arbuscular_Mycorrhizal_Symbiosis_Alleviates_Salt,Root dry weight,g,figure,Figure 1C (estimated from figure),0.55,0.28,96.42857142857143,5.0,5.0,SE,,0.05,0.03,0.05,0.03,,,"Inoculated with Rhizophagus irregularis (BGC BJ109), 200 mM NaCl","Non-mycorrhizal (autoclaved inoculum filtrate), 200 mM NaCl",medium,Values estimated from bar chart. Error bars assumed SE. AMF effect on root DW is largest at highest salinity (200 mM NaCl).,"Arbuscular Mycorrhizal Symbiosis Alleviates Salt Stress in Black Locust through Improved Photosynthesis, Water Status, and K+/Na+ Homeostasis","Jie Chen, Haoqiang Zhang, Xinlu Zhang, Ming Tang",2017,Frontiers in Plant Science,10.3389/fpls.2017.01739,Robinia pseudoacacia,,Rhizophagus irregularis,1/2 Hoagland phosphate,1/2 Hoagland,greenhouse (pot),"soil:sand 1:1 v/v, autoclaved",yes,,,<0.05,different letters (b vs c),,legume (woody tree),,not applicable (greenhouse),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BGC BJ109,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chen_2017_Glomus_mosseae_Inoculation_Improves_the,Fv/Fm (maximal quantum yield of PSII),ratio,table,Table 2,0.76,0.67,13.432835820895516,6.0,6.0,SE,,0.02,0.02,0.02,0.02,,,G. mosseae inoculated (GM),"Non-inoculated (CK), heat-killed inoculum",high,"Different superscript letters (a vs b). CK Fv/Fm=0.67 below normal (~0.80), indicating photoinhibition under nutrient stress.","Glomus mosseae Inoculation Improves the Root System Architecture, Photosynthetic Efficiency and Flavonoids Accumulation of Liquorice under Nutrient Stress","Chen M, Yang G, Sheng Y, Li P, Qiu H, Zhou X, Huang L, Chao Z",2017,Frontiers in Plant Science,10.3389/fpls.2017.00931,Glycyrrhiza uralensis (liquorice),,Glomus mosseae (Funneliformis mosseae),,,greenhouse pot,,yes,,,<=0.05,*,,legume,,,,,,,,,,,,,low P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chen_2017_Glomus_mosseae_Inoculation_Improves_the,Y(II) (effective quantum yield of PSII),ratio,table,Table 2,0.63,0.48,31.250000000000007,6.0,6.0,SE,,0.02,0.03,0.02,0.03,,,G. mosseae inoculated (GM),"Non-inoculated (CK), heat-killed inoculum",high,Different superscript letters. Text states 31.3% increase in Y(II).,"Glomus mosseae Inoculation Improves the Root System Architecture, Photosynthetic Efficiency and Flavonoids Accumulation of Liquorice under Nutrient Stress","Chen M, Yang G, Sheng Y, Li P, Qiu H, Zhou X, Huang L, Chao Z",2017,Frontiers in Plant Science,10.3389/fpls.2017.00931,Glycyrrhiza uralensis (liquorice),,Glomus mosseae (Funneliformis mosseae),,,greenhouse pot,,yes,,,<=0.05,*,,legume,,,,,,,,,,,,,low P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chen_2017_Glomus_mosseae_Inoculation_Improves_the,Y(NO) (quantum yield of non-regulated energy dissipation),ratio,table,Table 2,0.32,0.34,-5.8823529411764754,6.0,6.0,SE,,0.03,0.02,0.03,0.02,,,G. mosseae inoculated (GM),"Non-inoculated (CK), heat-killed inoculum",high,Same superscript letter (a) for both treatments — no significant difference.,"Glomus mosseae Inoculation Improves the Root System Architecture, Photosynthetic Efficiency and Flavonoids Accumulation of Liquorice under Nutrient Stress","Chen M, Yang G, Sheng Y, Li P, Qiu H, Zhou X, Huang L, Chao Z",2017,Frontiers in Plant Science,10.3389/fpls.2017.00931,Glycyrrhiza uralensis (liquorice),,Glomus mosseae (Funneliformis mosseae),,,greenhouse pot,,yes,,,>0.05,ns,,legume,,,,,,,,,,,,,low P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chen_2017_Glomus_mosseae_Inoculation_Improves_the,Y(NPQ) (quantum yield of regulated energy dissipation),ratio,table,Table 2,0.1,0.18,-44.44444444444444,6.0,6.0,SE,,0.02,0.03,0.02,0.03,,,G. mosseae inoculated (GM),"Non-inoculated (CK), heat-killed inoculum",high,Different superscript letters. Text states 44% decrease in Y(NPQ). Negative effect expected — AMF reduced heat dissipation.,"Glomus mosseae Inoculation Improves the Root System Architecture, Photosynthetic Efficiency and Flavonoids Accumulation of Liquorice under Nutrient Stress","Chen M, Yang G, Sheng Y, Li P, Qiu H, Zhou X, Huang L, Chao Z",2017,Frontiers in Plant Science,10.3389/fpls.2017.00931,Glycyrrhiza uralensis (liquorice),,Glomus mosseae (Funneliformis mosseae),,,greenhouse pot,,yes,,,<=0.05,*,,legume,,,,,,,,,,,,,low P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Conversa_2015_Influence_of_biochar_mycorrhizal_inoculation,Total plant dry weight,g/plant,text,"Text (p.7, referencing Table 4)",6.8,5.7,19.298245614035082,24.0,24.0,,,,,,,,,"AMF inoculated (MICO+; Glomus intraradices + Glomus mosseae, 12 kg/m3)",Non-inoculated (MICO0),high,"Main effect of AMF inoculation averaged across 3 biochar rates (BC0, BC30, BC70) and 2 fertilizer rates (FERT1, FERT2). Significance from Table 4 ANOVA F-test for Total DW at 74 DAT. No per-group variance reported; LSD used for mean separation.","Influence of biochar, mycorrhizal inoculation, and fertilizer rate on growth and flowering of Pelargonium (Pelargonium zonale L.) plants","Conversa G, Bonasia A, Lazzizera C, Elia A",2015,Frontiers in Plant Science,10.3389/fpls.2015.00429,Pelargonium zonale cv Pinnacle Dark Red,non-legume forb,Glomus intraradices + Glomus mosseae (mixed),,"mixed (FERT1: 140 mg/L N, FERT2: 210 mg/L N)",growth chamber,peat-biochar substrate (BC0/BC30/BC70 pooled),no (substrates not inoculated for MICO0 but not sterilized),,,,**,,,,,,,,,,,,,,,"mixed (FERT1: 160 mg/L P2O5, FERT2: 180 mg/L P2O5)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74 DAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Conversa_2015_Influence_of_biochar_mycorrhizal_inoculation,Leaf dry weight,g/plant,text,"Text (p.7, referencing Table 4)",2.1,1.7,23.52941176470589,24.0,24.0,,,,,,,,,"AMF inoculated (MICO+; Glomus intraradices + Glomus mosseae, 12 kg/m3)",Non-inoculated (MICO0),high,Main effect of AMF averaged across all BC and FERT levels. Significance from Table 4 F-test for Leaf DW at 74 DAT.,"Influence of biochar, mycorrhizal inoculation, and fertilizer rate on growth and flowering of Pelargonium (Pelargonium zonale L.) plants","Conversa G, Bonasia A, Lazzizera C, Elia A",2015,Frontiers in Plant Science,10.3389/fpls.2015.00429,Pelargonium zonale cv Pinnacle Dark Red,non-legume forb,Glomus intraradices + Glomus mosseae (mixed),,mixed (FERT1/FERT2 pooled),growth chamber,peat-biochar substrate (BC0/BC30/BC70 pooled),no,,,,*,,,,,,,,,,,,,,,mixed (FERT1/FERT2 pooled),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74 DAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Conversa_2015_Influence_of_biochar_mycorrhizal_inoculation,Stem dry weight,g/plant,text,"Text (p.7, referencing Table 4)",1.0,0.9,11.111111111111107,24.0,24.0,,,,,,,,,"AMF inoculated (MICO+; Glomus intraradices + Glomus mosseae, 12 kg/m3)",Non-inoculated (MICO0),high,Main effect of AMF averaged across all BC and FERT levels. Significance from Table 4 F-test for Stem DW at 74 DAT.,"Influence of biochar, mycorrhizal inoculation, and fertilizer rate on growth and flowering of Pelargonium (Pelargonium zonale L.) plants","Conversa G, Bonasia A, Lazzizera C, Elia A",2015,Frontiers in Plant Science,10.3389/fpls.2015.00429,Pelargonium zonale cv Pinnacle Dark Red,non-legume forb,Glomus intraradices + Glomus mosseae (mixed),,mixed (FERT1/FERT2 pooled),growth chamber,peat-biochar substrate (BC0/BC30/BC70 pooled),no,,,,*,,,,,,,,,,,,,,,mixed (FERT1/FERT2 pooled),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74 DAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Conversa_2015_Influence_of_biochar_mycorrhizal_inoculation,Floral cluster dry weight,g/plant,text,"Text (p.7, referencing Table 4)",2.7,2.2,22.727272727272727,24.0,24.0,,,,,,,,,"AMF inoculated (MICO+; Glomus intraradices + Glomus mosseae, 12 kg/m3)",Non-inoculated (MICO0),high,Main effect of AMF averaged across all BC and FERT levels. Significance inferred from text reporting AMF effect on floral cluster DW; Table 4 shows * for floral cluster DW at 74 DAT.,"Influence of biochar, mycorrhizal inoculation, and fertilizer rate on growth and flowering of Pelargonium (Pelargonium zonale L.) plants","Conversa G, Bonasia A, Lazzizera C, Elia A",2015,Frontiers in Plant Science,10.3389/fpls.2015.00429,Pelargonium zonale cv Pinnacle Dark Red,non-legume forb,Glomus intraradices + Glomus mosseae (mixed),,mixed (FERT1/FERT2 pooled),growth chamber,peat-biochar substrate (BC0/BC30/BC70 pooled),no,,,,*,,,,,,,,,,,,,,,mixed (FERT1/FERT2 pooled),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74 DAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EFFECT_OF_ENDOTROPHIC_MYCORRHIZA_AND_CHE_2021,total fruit yield,t/ha,table,Table 7,114.971,71.305,61.23834233223475,3.0,3.0,,,,,,,,,"+AMF, yeast 5 g/L, NPK 0 kg/ha","-AMF, yeast 5 g/L, NPK 0 kg/ha",high,"Triple interaction (Mycorrhiza x Yeast x NPK). RCBD split-split-plot, 3 replicates. No SE/SD reported; means compared by Duncan test at 0.05. Eggplant cultivar also transliterated as 'Elton Kobry'.",Effect of endotrophic mycorrhiza and chemical (NPK) and bio-fertilizer on the growth and yield of eggplant (Solanum melongena L.),"Abdul Rahman Naktal Alias, Hussien Jawad AL-Bayati, Ali Hammoud Thanoon",2021,Plant Archives,10.51470/PLANTARCHIVES.2021.v21.S1.171,Solanum melongena (eggplant),non-legume forb,endotrophic mycorrhiza (species unspecified),,,field,sandy loam,,,,,"b vs h (different letters, significant)",,,,"semi-arid (Mosul, Iraq)",,,,,,,,no,,,,,,,Tonkobri (Elton Kobry),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 g per seedling,0,0.0,0.0,9.6,5 g/L,spring 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,
EFFECT_OF_ENDOTROPHIC_MYCORRHIZA_AND_CHE_2021,total fruit yield,t/ha,table,Table 7,132.425,88.944,48.8858157942076,3.0,3.0,,,,,,,,,"+AMF, yeast 5 g/L, NPK 150 kg/ha","-AMF, yeast 5 g/L, NPK 150 kg/ha",high,"Triple interaction (Mycorrhiza x Yeast x NPK). RCBD split-split-plot, 3 replicates. No SE/SD reported.",Effect of endotrophic mycorrhiza and chemical (NPK) and bio-fertilizer on the growth and yield of eggplant (Solanum melongena L.),"Abdul Rahman Naktal Alias, Hussien Jawad AL-Bayati, Ali Hammoud Thanoon",2021,Plant Archives,10.51470/PLANTARCHIVES.2021.v21.S1.171,Solanum melongena (eggplant),non-legume forb,endotrophic mycorrhiza (species unspecified),,,field,sandy loam,,,,,"b vs gf (different letters, significant)",,,,"semi-arid (Mosul, Iraq)",,,,,,,,no,,,,,,,Tonkobri (Elton Kobry),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 g per seedling,150,22.5,22.5,9.6,5 g/L,spring 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,
EFFECT_OF_ENDOTROPHIC_MYCORRHIZA_AND_CHE_2021,total fruit yield,t/ha,table,Table 7,148.99,103.323,44.19829079682164,3.0,3.0,,,,,,,,,"+AMF, yeast 5 g/L, NPK 300 kg/ha","-AMF, yeast 5 g/L, NPK 300 kg/ha",high,"Triple interaction. Best overall treatment combination (highest total yield). RCBD split-split-plot, 3 replicates. No SE/SD reported.",Effect of endotrophic mycorrhiza and chemical (NPK) and bio-fertilizer on the growth and yield of eggplant (Solanum melongena L.),"Abdul Rahman Naktal Alias, Hussien Jawad AL-Bayati, Ali Hammoud Thanoon",2021,Plant Archives,10.51470/PLANTARCHIVES.2021.v21.S1.171,Solanum melongena (eggplant),non-legume forb,endotrophic mycorrhiza (species unspecified),,,field,sandy loam,,,,,"a vs ed (different letters, significant)",,,,"semi-arid (Mosul, Iraq)",,,,,,,,no,,,,,,,Tonkobri (Elton Kobry),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 g per seedling,300,45.0,45.0,9.6,5 g/L,spring 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,
EFFECT_OF_ENDOTROPHIC_MYCORRHIZA_AND_CHE_2021,total fruit yield,t/ha,table,Table 7,117.814,95.434,23.45076178301234,3.0,3.0,,,,,,,,,"+AMF, yeast 5 g/L, NPK 450 kg/ha","-AMF, yeast 5 g/L, NPK 450 kg/ha",high,"Triple interaction. RCBD split-split-plot, 3 replicates. No SE/SD reported.",Effect of endotrophic mycorrhiza and chemical (NPK) and bio-fertilizer on the growth and yield of eggplant (Solanum melongena L.),"Abdul Rahman Naktal Alias, Hussien Jawad AL-Bayati, Ali Hammoud Thanoon",2021,Plant Archives,10.51470/PLANTARCHIVES.2021.v21.S1.171,Solanum melongena (eggplant),non-legume forb,endotrophic mycorrhiza (species unspecified),,,field,sandy loam,,,,,"c vs efg (different letters, significant)",,,,"semi-arid (Mosul, Iraq)",,,,,,,,no,,,,,,,Tonkobri (Elton Kobry),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 g per seedling,450,67.5,67.5,9.6,5 g/L,spring 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,
EFFECT_OF_ENDOTROPHIC_MYCORRHIZA_AND_CHE_2021,total fruit yield,t/ha,table,Table 7,89.823,60.175,49.2696302451184,3.0,3.0,,,,,,,,,"+AMF, water spray, NPK 0 kg/ha","-AMF, water spray, NPK 0 kg/ha",high,"Triple interaction. RCBD split-split-plot, 3 replicates. No SE/SD reported.",Effect of endotrophic mycorrhiza and chemical (NPK) and bio-fertilizer on the growth and yield of eggplant (Solanum melongena L.),"Abdul Rahman Naktal Alias, Hussien Jawad AL-Bayati, Ali Hammoud Thanoon",2021,Plant Archives,10.51470/PLANTARCHIVES.2021.v21.S1.171,Solanum melongena (eggplant),non-legume forb,endotrophic mycorrhiza (species unspecified),,,field,sandy loam,,,,,"fg vs i (different letters, significant)",,,,"semi-arid (Mosul, Iraq)",,,,,,,,no,,,,,,,Tonkobri (Elton Kobry),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 g per seedling,0,0.0,0.0,9.6,water spray (control),spring 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,
EFFECT_OF_ENDOTROPHIC_MYCORRHIZA_AND_CHE_2021,total fruit yield,t/ha,table,Table 7,85.786,86.907,-1.2898845892735857,3.0,3.0,,,,,,,,,"+AMF, water spray, NPK 150 kg/ha","-AMF, water spray, NPK 150 kg/ha",high,"Triple interaction. AMF effect negligible at this combination. RCBD split-split-plot, 3 replicates. No SE/SD reported.",Effect of endotrophic mycorrhiza and chemical (NPK) and bio-fertilizer on the growth and yield of eggplant (Solanum melongena L.),"Abdul Rahman Naktal Alias, Hussien Jawad AL-Bayati, Ali Hammoud Thanoon",2021,Plant Archives,10.51470/PLANTARCHIVES.2021.v21.S1.171,Solanum melongena (eggplant),non-legume forb,endotrophic mycorrhiza (species unspecified),,,field,sandy loam,,,,,"g vs g (same letter, ns)",,,,"semi-arid (Mosul, Iraq)",,,,,,,,no,,,,,,,Tonkobri (Elton Kobry),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 g per seedling,150,22.5,22.5,9.6,water spray (control),spring 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,
EFFECT_OF_ENDOTROPHIC_MYCORRHIZA_AND_CHE_2021,total fruit yield,t/ha,table,Table 7,104.934,101.795,3.0836485092588,3.0,3.0,,,,,,,,,"+AMF, water spray, NPK 300 kg/ha","-AMF, water spray, NPK 300 kg/ha",high,"Triple interaction. AMF effect minimal at this combination. RCBD split-split-plot, 3 replicates. No SE/SD reported.",Effect of endotrophic mycorrhiza and chemical (NPK) and bio-fertilizer on the growth and yield of eggplant (Solanum melongena L.),"Abdul Rahman Naktal Alias, Hussien Jawad AL-Bayati, Ali Hammoud Thanoon",2021,Plant Archives,10.51470/PLANTARCHIVES.2021.v21.S1.171,Solanum melongena (eggplant),non-legume forb,endotrophic mycorrhiza (species unspecified),,,field,sandy loam,,,,,"de vs ed (same letter group, ns)",,,,"semi-arid (Mosul, Iraq)",,,,,,,,no,,,,,,,Tonkobri (Elton Kobry),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 g per seedling,300,45.0,45.0,9.6,water spray (control),spring 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,
EFFECT_OF_ENDOTROPHIC_MYCORRHIZA_AND_CHE_2021,total fruit yield,t/ha,table,Table 7,109.592,97.916,11.924506720045756,3.0,3.0,,,,,,,,,"+AMF, water spray, NPK 450 kg/ha","-AMF, water spray, NPK 450 kg/ha",high,"Triple interaction. RCBD split-split-plot, 3 replicates. No SE/SD reported.",Effect of endotrophic mycorrhiza and chemical (NPK) and bio-fertilizer on the growth and yield of eggplant (Solanum melongena L.),"Abdul Rahman Naktal Alias, Hussien Jawad AL-Bayati, Ali Hammoud Thanoon",2021,Plant Archives,10.51470/PLANTARCHIVES.2021.v21.S1.171,Solanum melongena (eggplant),non-legume forb,endotrophic mycorrhiza (species unspecified),,,field,sandy loam,,,,,"cd vs e (different letters, significant)",,,,"semi-arid (Mosul, Iraq)",,,,,,,,no,,,,,,,Tonkobri (Elton Kobry),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 g per seedling,450,67.5,67.5,9.6,water spray (control),spring 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,
EFFECT_OF_ENDOTROPHIC_MYCORRHIZA_AND_CHE_2021,yield per plant,kg/plant,table,Table 7,4.13,2.56,61.328124999999986,3.0,3.0,,,,,,,,,"+AMF, yeast 5 g/L, NPK 0 kg/ha","-AMF, yeast 5 g/L, NPK 0 kg/ha",high,"Triple interaction. RCBD split-split-plot, 3 replicates. No SE/SD reported.",Effect of endotrophic mycorrhiza and chemical (NPK) and bio-fertilizer on the growth and yield of eggplant (Solanum melongena L.),"Abdul Rahman Naktal Alias, Hussien Jawad AL-Bayati, Ali Hammoud Thanoon",2021,Plant Archives,10.51470/PLANTARCHIVES.2021.v21.S1.171,Solanum melongena (eggplant),non-legume forb,endotrophic mycorrhiza (species unspecified),,,field,sandy loam,,,,,"c vs h (different letters, significant)",,,,"semi-arid (Mosul, Iraq)",,,,,,,,no,,,,,,,Tonkobri (Elton Kobry),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 g per seedling,0,0.0,0.0,9.6,5 g/L,spring 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,
EFFECT_OF_ENDOTROPHIC_MYCORRHIZA_AND_CHE_2021,yield per plant,kg/plant,table,Table 7,4.76,3.2,48.749999999999986,3.0,3.0,,,,,,,,,"+AMF, yeast 5 g/L, NPK 150 kg/ha","-AMF, yeast 5 g/L, NPK 150 kg/ha",high,"Triple interaction. RCBD split-split-plot, 3 replicates. No SE/SD reported.",Effect of endotrophic mycorrhiza and chemical (NPK) and bio-fertilizer on the growth and yield of eggplant (Solanum melongena L.),"Abdul Rahman Naktal Alias, Hussien Jawad AL-Bayati, Ali Hammoud Thanoon",2021,Plant Archives,10.51470/PLANTARCHIVES.2021.v21.S1.171,Solanum melongena (eggplant),non-legume forb,endotrophic mycorrhiza (species unspecified),,,field,sandy loam,,,,,"b vs fg (different letters, significant)",,,,"semi-arid (Mosul, Iraq)",,,,,,,,no,,,,,,,Tonkobri (Elton Kobry),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 g per seedling,150,22.5,22.5,9.6,5 g/L,spring 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,
EFFECT_OF_ENDOTROPHIC_MYCORRHIZA_AND_CHE_2021,yield per plant,kg/plant,table,Table 7,5.36,3.72,44.086021505376344,3.0,3.0,,,,,,,,,"+AMF, yeast 5 g/L, NPK 300 kg/ha","-AMF, yeast 5 g/L, NPK 300 kg/ha",high,"Triple interaction. Best yield per plant across all treatments. RCBD split-split-plot, 3 replicates. No SE/SD reported.",Effect of endotrophic mycorrhiza and chemical (NPK) and bio-fertilizer on the growth and yield of eggplant (Solanum melongena L.),"Abdul Rahman Naktal Alias, Hussien Jawad AL-Bayati, Ali Hammoud Thanoon",2021,Plant Archives,10.51470/PLANTARCHIVES.2021.v21.S1.171,Solanum melongena (eggplant),non-legume forb,endotrophic mycorrhiza (species unspecified),,,field,sandy loam,,,,,"a vs de (different letters, significant)",,,,"semi-arid (Mosul, Iraq)",,,,,,,,no,,,,,,,Tonkobri (Elton Kobry),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 g per seedling,300,45.0,45.0,9.6,5 g/L,spring 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,
