paper_id,outcome,outcome_unit,source_type,table_or_figure,treatment_mean,control_mean,effect_pct,treatment_n,control_n,variance_type,variance_value,variance_treatment,variance_control,se_treatment,se_control,sd_treatment,sd_control,treatment_description,control_description,confidence,notes,title,authors,year,journal,doi,mod_legume_species,mod_subsequent_crop,mod_climate_zone,mod_country,mod_site,mod_N_fertilizer_rate_kg_ha,mod_irrigation,mod_soil_type,mod_residue_management,mod_rotation_cycle_years,p_value,significance,mod_subsequent_crop_species,mod_country_region,mod_n_fertilizer_rate_kg_ha,mod_legume_residue_management,mod_rotation_cycle_length_years,mod_preceding_crop_treatment,mod_preceding_crop_control,mod_cultivar,mod_region,mod_tillage,mod_fw_year,mod_rainfall_mm_treatment_year,mod_rainfall_mm_control_year,mod_tillage_system,mod_N_fertilizer_kg_ha,mod_study_years,mod_direct_legume_predecessor,mod_cropping_system,mod_maize_cultivar,mod_soybean_cultivar,mod_planting_pattern,mod_intercropping_pattern,mod_study_type,mod_design,mod_year,mod_previous_crop,mod_n_fertilizer_rate_treatment_kg_ha,mod_n_fertilizer_rate_control_kg_ha,mod_rotation_cycle_length_treatment,mod_rotation_cycle_length_control,mod_study_duration_years,mod_study_period,mod_small_grain_crop,mod_manure_application,mod_alfalfa_years_before_maize,mod_preceding_crop_for_soybean,mod_location,mod_latitude,mod_longitude,mod_mean_annual_precip_mm,mod_mean_annual_temp_C,mod_rotation_crop,mod_variety,mod_elevation,mod_annual_temp_C,mod_annual_precip_mm,mod_trial_type,mod_year_of_rotation_effect,mod_growing_season,mod_precipitation_mm,mod_vetch_survived,mod_precipitation_season_mm,mod_green_leaf_manure,mod_original_source,mod_phase_1_winter_crop,mod_nematode_context,mod_n_soybean_cultivars,mod_n_nonlegume_cultivars,mod_n_mungbean_cultivars,mod_n_blackgram_cultivars,mod_beet_cyst_nematode,mod_cover_crop_before_beet,mod_n_dose_level,mod_preceding_crop_in_treatment,mod_preceding_crop_in_control,mod_rotation_study_duration_years,mod_measurement_year,mod_rotation_cycle,mod_n_fertilizer_control_kg_ha,mod_period,mod_years_of_data,mod_rotation_sequence,mod_control_rotation,mod_N_fertilizer_rate_kgha,mod_film_mulching,mod_indicator_crop,mod_crop_region,mod_CRD_metric,mod_optimal_species_diversity,mod_N_input,mod_time_years,mod_n_experiments,mod_n_observations_total,mod_n_site_years,mod_pct_preceded_by_legumes,mod_time_comparison,mod_functional_group_tested,mod_legume_effect,mod_pct_maize_preceded_by_legume,mod_ley_effect,mod_cultivar_class,mod_n_fertilizer_treatment_kg_ha,mod_management_system,mod_fungicide_control,mod_experiment_type,mod_year_of_rotation,mod_cropping_season,mod_preceding_summer_crop_control,mod_wheat_variety,mod_salt_tolerance,mod_PGPR_strain,mod_inoculation_type,mod_soil_salinity_ECe,mod_soil_taxonomy,mod_experimental_design,mod_experiment_duration_years,mod_elevation_m,mod_fertilizer_details,mod_annual_precipitation_mm,mod_mean_temperature_C,mod_oat_genotype,mod_plot_size_m2,mod_crop_species,mod_study_design,mod_crop_year,mod_subsequent_crop_cultivar,mod_monoculture_duration_years,mod_preceding_crop,mod_n_fertilizer_note,mod_altitude_m,mod_soil_pH,mod_soil_SOC_g_kg,mod_preceding_crop_type,mod_soil_depth_cm,mod_soil_SOM_g_kg,mod_planting_density_plants_ha
Poffenbarger_2017_Maximum_soil_organic_carbon_storage,Maize grain yield,Mg/ha,figure,Figure 2d (estimated from fitted equation),8.36,5.18,61.38996138996139,4.0,4.0,,,,,,,,,"Maize following soybean, 90 kg N/ha","Continuous maize, 90 kg N/ha",medium,Values from quadratic equations on Fig 2d.,Maximum soil organic carbon storage in Midwest U.S. cropping systems when crops are optimally nitrogen-fertilized,"Poffenbarger HJ, Barker DW, Helmers MJ, Miguez FE, Olk DC, Sawyer JE, Six J, Castellano MJ",2017,PLoS ONE,10.1371/journal.pone.0172293,soybean (Glycine max),maize (Zea mays),temperate,,,,rainfed,Silt loam,,2.0,,,,"Iowa, USA (South)",90,returned,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,,,,,,,,,980.0,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poffenbarger_2017_Maximum_soil_organic_carbon_storage,Maize grain yield,Mg/ha,figure,Figure 2d (estimated from fitted equation),9.43,6.51,44.85407066052227,4.0,4.0,,,,,,,,,"Maize following soybean, 135 kg N/ha","Continuous maize, 135 kg N/ha",medium,Values from quadratic equations on Fig 2d.,Maximum soil organic carbon storage in Midwest U.S. cropping systems when crops are optimally nitrogen-fertilized,"Poffenbarger HJ, Barker DW, Helmers MJ, Miguez FE, Olk DC, Sawyer JE, Six J, Castellano MJ",2017,PLoS ONE,10.1371/journal.pone.0172293,soybean (Glycine max),maize (Zea mays),temperate,,,,rainfed,Silt loam,,2.0,,,,"Iowa, USA (South)",135,returned,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,,,,,,,,,980.0,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poffenbarger_2017_Maximum_soil_organic_carbon_storage,Maize grain yield,Mg/ha,figure,Figure 2d (estimated from fitted equation),10.21,7.66,33.28981723237599,4.0,4.0,,,,,,,,,"Maize following soybean, 180 kg N/ha","Continuous maize, 180 kg N/ha",medium,Values from quadratic equations on Fig 2d.,Maximum soil organic carbon storage in Midwest U.S. cropping systems when crops are optimally nitrogen-fertilized,"Poffenbarger HJ, Barker DW, Helmers MJ, Miguez FE, Olk DC, Sawyer JE, Six J, Castellano MJ",2017,PLoS ONE,10.1371/journal.pone.0172293,soybean (Glycine max),maize (Zea mays),temperate,,,,rainfed,Silt loam,,2.0,,,,"Iowa, USA (South)",180,returned,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,,,,,,,,,980.0,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poffenbarger_2017_Maximum_soil_organic_carbon_storage,Maize grain yield,Mg/ha,figure,Figure 2d (estimated from fitted equation),10.7,8.62,24.129930394431558,4.0,4.0,,,,,,,,,"Maize following soybean, 225 kg N/ha","Continuous maize, 225 kg N/ha",medium,Values from quadratic equations on Fig 2d.,Maximum soil organic carbon storage in Midwest U.S. cropping systems when crops are optimally nitrogen-fertilized,"Poffenbarger HJ, Barker DW, Helmers MJ, Miguez FE, Olk DC, Sawyer JE, Six J, Castellano MJ",2017,PLoS ONE,10.1371/journal.pone.0172293,soybean (Glycine max),maize (Zea mays),temperate,,,,rainfed,Silt loam,,2.0,,,,"Iowa, USA (South)",225,returned,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,,,,,,,,,980.0,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poffenbarger_2017_Maximum_soil_organic_carbon_storage,Maize grain yield,Mg/ha,figure,Figure 2d (estimated from fitted equation),10.89,9.38,16.098081023454156,4.0,4.0,,,,,,,,,"Maize following soybean, 269 kg N/ha","Continuous maize, 269 kg N/ha",medium,Maximum N rate. Both systems on quadratic curves (no plateau reached at South).,Maximum soil organic carbon storage in Midwest U.S. cropping systems when crops are optimally nitrogen-fertilized,"Poffenbarger HJ, Barker DW, Helmers MJ, Miguez FE, Olk DC, Sawyer JE, Six J, Castellano MJ",2017,PLoS ONE,10.1371/journal.pone.0172293,soybean (Glycine max),maize (Zea mays),temperate,,,,rainfed,Silt loam,,2.0,,,,"Iowa, USA (South)",269,returned,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,,,,,,,,,980.0,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puntel_2016_Modeling_Long_Term_Corn_Yield,corn grain yield,Mg/ha,figure,Figure 3 panels A and D; text Section Results,7.8,4.2,85.7142857142857,4.0,4.0,SD,,,,,,1.01,1.04,"Corn after soybean (soybean-corn rotation, SC), 0 kg N/ha applied to corn","Continuous corn (CC), 0 kg N/ha applied to corn",high,"16-year mean (1999-2014). Treatment mean from text. Control mean from text. SD values computed from reported inter-annual CV: CC CV=24.8% at N0, SC CV=12.9% (consistent across N rates). n=4 is per-year replicates; means are averaged over 16 years (CC: 16 corn-years; SC: 16 corn-years combining SC and SC_val sets with corn in alternating years). For a meta-analysis, the 16-year mean is the reported unit; each year has n=4 RCBD replicates. At N0, the soybean rotation advantage is largest (3.6 Mg/ha difference).",Modeling Long-Term Corn Yield Response to Nitrogen Rate and Crop Rotation,"Puntel LA, Sawyer JE, Barker DW, Dietzel R, Poffenbarger H, Castellano MJ, Moore KJ, Thorburn P, Archontoulis SV",2016,Frontiers in Plant Science,10.3389/fpls.2016.01630,soybean (Glycine max L.),corn (Zea mays L.),temperate (humid continental),,,,rainfed,"Clarion loam (fine-loamy, mixed, superactive, mesic Typic Hapludoll)",,,,,,"USA, Iowa (Ames)",0,returned,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"42°0'37.50""N","93°47'22.98""W",,9.0,,,,,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RCBD with 4 replications,16.0,,,,,,,,,,,,,,,,,,,,
Puntel_2016_Modeling_Long_Term_Corn_Yield,corn grain yield,Mg/ha,figure,Figure 3 panels A and D (estimated from figure),10.5,8.8,19.31818181818181,4.0,4.0,SD,,,,,,1.35,1.94,"Corn after soybean (soybean-corn rotation, SC), 67 kg N/ha applied to corn","Continuous corn (CC), 67 kg N/ha applied to corn",medium,16-year mean (1999-2014). Both means estimated from Figure 3 panels A and D observed data points. SD computed from reported CV: CC CV~22% (interpolated between 24.8% at N0 and 15.4% at N268); SC CV=12.9% (consistent across N rates per text). n=4 is per-year replicates; means averaged over 16 years.,Modeling Long-Term Corn Yield Response to Nitrogen Rate and Crop Rotation,"Puntel LA, Sawyer JE, Barker DW, Dietzel R, Poffenbarger H, Castellano MJ, Moore KJ, Thorburn P, Archontoulis SV",2016,Frontiers in Plant Science,10.3389/fpls.2016.01630,soybean (Glycine max L.),corn (Zea mays L.),temperate (humid continental),,,,rainfed,"Clarion loam (fine-loamy, mixed, superactive, mesic Typic Hapludoll)",,,,,,"USA, Iowa (Ames)",67,returned,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RCBD with 4 replications,16.0,,,,,,,,,,,,,,,,,,,,
Puntel_2016_Modeling_Long_Term_Corn_Yield,corn grain yield,Mg/ha,figure,Figure 3 panels A and D (estimated from figure),12.0,10.5,14.285714285714285,4.0,4.0,SD,,,,,,1.55,2.0,"Corn after soybean (soybean-corn rotation, SC), 134 kg N/ha applied to corn","Continuous corn (CC), 134 kg N/ha applied to corn",medium,16-year mean (1999-2014). Both means estimated from Figure 3 panels A and D observed data points. SD computed from reported CV: CC CV~19% (interpolated); SC CV=12.9%. n=4 is per-year replicates; means averaged over 16 years.,Modeling Long-Term Corn Yield Response to Nitrogen Rate and Crop Rotation,"Puntel LA, Sawyer JE, Barker DW, Dietzel R, Poffenbarger H, Castellano MJ, Moore KJ, Thorburn P, Archontoulis SV",2016,Frontiers in Plant Science,10.3389/fpls.2016.01630,soybean (Glycine max L.),corn (Zea mays L.),temperate (humid continental),,,,rainfed,"Clarion loam (fine-loamy, mixed, superactive, mesic Typic Hapludoll)",,,,,,"USA, Iowa (Ames)",134,returned,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RCBD with 4 replications,16.0,,,,,,,,,,,,,,,,,,,,
Puntel_2016_Modeling_Long_Term_Corn_Yield,corn grain yield,Mg/ha,figure,Figure 3 panels A and D (estimated from figure),12.5,11.2,11.607142857142865,4.0,4.0,SD,,,,,,1.61,1.9,"Corn after soybean (soybean-corn rotation, SC), 201 kg N/ha applied to corn","Continuous corn (CC), 201 kg N/ha applied to corn",medium,16-year mean (1999-2014). Both means estimated from Figure 3 panels A and D observed data points. SD computed from reported CV: CC CV~17% (interpolated); SC CV=12.9%. n=4 is per-year replicates; means averaged over 16 years.,Modeling Long-Term Corn Yield Response to Nitrogen Rate and Crop Rotation,"Puntel LA, Sawyer JE, Barker DW, Dietzel R, Poffenbarger H, Castellano MJ, Moore KJ, Thorburn P, Archontoulis SV",2016,Frontiers in Plant Science,10.3389/fpls.2016.01630,soybean (Glycine max L.),corn (Zea mays L.),temperate (humid continental),,,,rainfed,"Clarion loam (fine-loamy, mixed, superactive, mesic Typic Hapludoll)",,,,,,"USA, Iowa (Ames)",201,returned,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RCBD with 4 replications,16.0,,,,,,,,,,,,,,,,,,,,
Puntel_2016_Modeling_Long_Term_Corn_Yield,corn grain yield,Mg/ha,figure,Figure 3 panels A and D; text Section Results,12.9,11.6,11.206896551724146,4.0,4.0,SD,,,,,,1.66,1.79,"Corn after soybean (soybean-corn rotation, SC), 268 kg N/ha applied to corn","Continuous corn (CC), 268 kg N/ha applied to corn",high,"16-year mean (1999-2014). Treatment mean from text. Control mean from text. SD computed from reported CV: CC CV=15.4% at N268, SC CV=12.9%. n=4 is per-year replicates; means averaged over 16 years. Yield expressed at 15.5% moisture content. Maximum yield response to N was 7.6 Mg/ha for CC and 5.1 Mg/ha for SC.",Modeling Long-Term Corn Yield Response to Nitrogen Rate and Crop Rotation,"Puntel LA, Sawyer JE, Barker DW, Dietzel R, Poffenbarger H, Castellano MJ, Moore KJ, Thorburn P, Archontoulis SV",2016,Frontiers in Plant Science,10.3389/fpls.2016.01630,soybean (Glycine max L.),corn (Zea mays L.),temperate (humid continental),,,,rainfed,"Clarion loam (fine-loamy, mixed, superactive, mesic Typic Hapludoll)",,,,,,"USA, Iowa (Ames)",268,returned,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RCBD with 4 replications,16.0,,,,,,,,,,,,,,,,,,,,
Qin_2022_Effects_of_different_rotation_cropping,Potato tuber yield,t/ha,figure,Figure 1A (estimated from figure),60.0,48.6,23.456790123456788,3.0,3.0,SE,,5.0,3.5,5.0,3.5,,,Potato rotation system (PRS): average yield of O treatment (oat-faba bean-potato-oat) in 2020 and PR treatment (potato-oat-faba bean-potato) in 2021; faba bean preceded potato in both,"Continuous potato cropping (PC): potato-potato-potato-potato, 4-year monoculture",medium,PRS is a 2-year average: O-treatment potato yield in 2020 + PR-treatment potato yield in 2021. Text states yield increase of 23.5% but described as insignificant (p not reported for yield comparison in Figure 1A). Treatment mean ~60 and control mean ~48.6 estimated from Figure 1A bar heights (y-axis 0-80 t/ha). SE estimated from error bar length in figure. PRS n could be 6 (3 reps × 2 years) but reported as n=3 per treatment based on replication design. Only one crop per year due to climate.,"Effects of different rotation cropping systems on potato yield, rhizosphere microbial community and soil biochemical properties","Junhong Qin, Chunsong Bian, Shaoguang Duan, Wanxing Wang, Guangcun Li, Liping Jin",2022,Frontiers in Plant Science,10.3389/fpls.2022.999730,faba bean (Jican 1),potato (D668),temperate,China,,,rainfed,clay loam,not specified,4.0,,ns,,,700,,,,,,"Hebei Province, North China (Zhangjiakou City, Chabei)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"41°25'00"" N","114°55'57"" E",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1450.0,N:P:K=12-19-16 compound at 700 kg/ha pre-planting + 150 kg/ha urea + 150 kg/ha potassium sulfate at plant development,381.4,2.9,Bayou 18 (fodder oat),500.0,,,,,,,,,,,,,,
Qin_2022_Effects_of_different_rotation_cropping,Tuber number per plant,count,figure,Figure 1B (estimated from figure),7.5,5.8,29.31034482758621,3.0,3.0,SE,,0.8,0.5,0.8,0.5,,,PR treatment (potato-oat-faba bean-potato) in 2021; faba bean preceded potato,"PC treatment (continuous potato, 4-year monoculture) in 2021",medium,2021 data only (PR vs PC). Text states tuber number increased by 30.2% compared with PC (p < 0.05). Values estimated from Figure 1B right y-axis (0-10). Different letters (a vs b) indicate significant difference. PR=7.5 and PC=5.8 estimated to match the 30.2% increase stated in text.,"Effects of different rotation cropping systems on potato yield, rhizosphere microbial community and soil biochemical properties","Junhong Qin, Chunsong Bian, Shaoguang Duan, Wanxing Wang, Guangcun Li, Liping Jin",2022,Frontiers in Plant Science,10.3389/fpls.2022.999730,faba bean (Jican 1),potato (D668),temperate,China,,,rainfed,clay loam,,4.0,<0.05,*,,,700,,,,,,"Hebei Province, North China (Zhangjiakou City, Chabei)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raklami_2019_Use_of_Rhizobacteria_and_Mycorrhizae,Pod weight (V. faba),kg/ha,table,Table 5,15345.0,6857.5,123.76959533357636,15.0,15.0,SD,,2127.8,370.1,,,2127.8,370.1,Rhizobia alone (R: RhOF4+RhOF155) inoculation on V. faba,No inoculation control (C) on V. faba,high,"CAUTION: This paper studies biofertilizer inoculation effects, NOT legume rotation. Rhizobia inoculation significantly increased pod weight vs control.","Use of Rhizobacteria and Mycorrhizae Consortium in the Open Field as a Strategy for Improving Crop Nutrition, Productivity and Soil Fertility","Raklami A, Bechtaoui N, Tahiri A, Anli M, Meddich A, Oufdou K",2019,Frontiers in Microbiology,10.3389/fmicb.2019.01106,,,Mediterranean semi-arid,Morocco,,,drip irrigation,"sandy-silty, calcareous, pH 8.12",,,<0.05,b (significantly different from control),,,0 (no chemical fertilizers),,,,,,Marrakesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rhizobia alone,,,,,,,,,,,Vicia faba (Aguadulce variety),biofertilizer inoculation (NOT legume rotation),,,,,,,,,,,,
Raklami_2019_Use_of_Rhizobacteria_and_Mycorrhizae,Pod weight (V. faba),kg/ha,table,Table 5,17625.0,6857.5,157.01786365293475,15.0,15.0,SD,,1587.1,370.1,,,1587.1,370.1,AMF alone (M: Glomus+Sclerocystis+Acaulospora) inoculation on V. faba,No inoculation control (C) on V. faba,high,"CAUTION: This paper studies biofertilizer inoculation effects, NOT legume rotation.","Use of Rhizobacteria and Mycorrhizae Consortium in the Open Field as a Strategy for Improving Crop Nutrition, Productivity and Soil Fertility","Raklami A, Bechtaoui N, Tahiri A, Anli M, Meddich A, Oufdou K",2019,Frontiers in Microbiology,10.3389/fmicb.2019.01106,,,Mediterranean semi-arid,Morocco,,,drip irrigation,"sandy-silty, calcareous, pH 8.12",,,<0.05,b (significantly different from control),,,0 (no chemical fertilizers),,,,,,Marrakesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AMF alone,,,,,,,,,,,Vicia faba (Aguadulce variety),biofertilizer inoculation (NOT legume rotation),,,,,,,,,,,,
Raklami_2019_Use_of_Rhizobacteria_and_Mycorrhizae,Spike weight (T. durum),kg/ha,table,Table 5,7080.0,4344.0,62.98342541436463,15.0,15.0,SD,,1067.2,741.0,,,1067.2,741.0,Rhizobia alone (R: RhOF4+RhOF155) inoculation on T. durum wheat,No inoculation control (C) on T. durum wheat,high,"CAUTION: This paper studies biofertilizer inoculation effects on wheat, NOT legume rotation. Text confirms 63% increase for R treatment.","Use of Rhizobacteria and Mycorrhizae Consortium in the Open Field as a Strategy for Improving Crop Nutrition, Productivity and Soil Fertility","Raklami A, Bechtaoui N, Tahiri A, Anli M, Meddich A, Oufdou K",2019,Frontiers in Microbiology,10.3389/fmicb.2019.01106,,,Mediterranean semi-arid,Morocco,,,drip irrigation,"sandy-silty, calcareous, pH 8.12",,,<0.05,b (significantly different from control),,,0 (no chemical fertilizers),,,,,,Marrakesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rhizobia alone,,,,,,,,,,,Triticum durum (Karim variety),biofertilizer inoculation (NOT legume rotation),,,,,,,,,,,,
Raklami_2019_Use_of_Rhizobacteria_and_Mycorrhizae,Spike weight (T. durum),kg/ha,table,Table 5,5504.0,4344.0,26.703499079189687,15.0,15.0,SD,,1691.1,741.0,,,1691.1,741.0,AMF alone (M: Glomus+Sclerocystis+Acaulospora) inoculation on T. durum wheat,No inoculation control (C) on T. durum wheat,high,"CAUTION: This paper studies biofertilizer inoculation effects on wheat, NOT legume rotation. M treatment spike weight has overlapping significance group with control (bc vs c).","Use of Rhizobacteria and Mycorrhizae Consortium in the Open Field as a Strategy for Improving Crop Nutrition, Productivity and Soil Fertility","Raklami A, Bechtaoui N, Tahiri A, Anli M, Meddich A, Oufdou K",2019,Frontiers in Microbiology,10.3389/fmicb.2019.01106,,,Mediterranean semi-arid,Morocco,,,drip irrigation,"sandy-silty, calcareous, pH 8.12",,,<0.05,bc (not clearly different from control),,,0 (no chemical fertilizers),,,,,,Marrakesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AMF alone,,,,,,,,,,,Triticum durum (Karim variety),biofertilizer inoculation (NOT legume rotation),,,,,,,,,,,,
RamCDalal_1998_Sustaining_productivity_of_a_Vertisol,Wheat grain yield,kg/ha,table,Table 2,4620.0,3076.0,50.19505851755527,4.0,4.0,LSD,1311.0,,,,,,,Wheat after chickpea (chickpea-wheat rotation),Wheat after wheat (wheat-wheat continuous cropping),high,"Experiment 1 long-term trial (1986-1996). No crop planted in 1991 due to drought. 4 replications, randomized block design, plot size 25.0 x 6.75 m. LSD at P=0.05.","Sustaining productivity of a Vertisol at Warra, Queensland, with fertilisers, no-tillage, or legumes. 5. Wheat yields, nitrogen benefits and water-use efficiency of chickpea–wheat rotation","R. C. Dalal, W. M. Strong, E. J. Weston, J. E. Cooper, G. B. Wildermuth, K. J. Lehane, A. J. King, C. J. Holmes",1998,Australian Journal of Experimental Agriculture,10.1071/EA98027,chickpea (Cicer arietinum cv. Barwon),,subtropical (semi-arid),,,,rainfed,Vertisol (Typic Chromustert),,,<0.05,*,wheat (Triticum aestivum cv. Hartog),"Australia, Queensland, Warra (26°47'S, 150°53'E)",0,not specified,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1988.0,,,,,,,,,,,
RamCDalal_1998_Sustaining_productivity_of_a_Vertisol,Wheat grain yield,kg/ha,table,Table 2,2875.0,2073.0,38.68789194404245,4.0,4.0,LSD,467.0,,,,,,,Wheat after chickpea (chickpea-wheat rotation),Wheat after wheat (wheat-wheat continuous cropping),high,Experiment 1 long-term trial. LSD at P=0.05.,"Sustaining productivity of a Vertisol at Warra, Queensland, with fertilisers, no-tillage, or legumes. 5. Wheat yields, nitrogen benefits and water-use efficiency of chickpea–wheat rotation","R. C. Dalal, W. M. Strong, E. J. Weston, J. E. Cooper, G. B. Wildermuth, K. J. Lehane, A. J. King, C. J. Holmes",1998,Australian Journal of Experimental Agriculture,10.1071/EA98027,chickpea (Cicer arietinum cv. Barwon),,subtropical (semi-arid),,,,rainfed,Vertisol (Typic Chromustert),,,<0.05,*,wheat (Triticum aestivum cv. Hartog),"Australia, Queensland, Warra (26°47'S, 150°53'E)",0,not specified,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1989.0,,,,,,,,,,,
RamCDalal_1998_Sustaining_productivity_of_a_Vertisol,Wheat grain yield,kg/ha,table,Table 2,3586.0,2234.0,60.51924798567592,4.0,4.0,LSD,243.0,,,,,,,Wheat after chickpea (chickpea-wheat rotation),Wheat after wheat (wheat-wheat continuous cropping),high,Experiment 1 long-term trial. LSD at P=0.05.,"Sustaining productivity of a Vertisol at Warra, Queensland, with fertilisers, no-tillage, or legumes. 5. Wheat yields, nitrogen benefits and water-use efficiency of chickpea–wheat rotation","R. C. Dalal, W. M. Strong, E. J. Weston, J. E. Cooper, G. B. Wildermuth, K. J. Lehane, A. J. King, C. J. Holmes",1998,Australian Journal of Experimental Agriculture,10.1071/EA98027,chickpea (Cicer arietinum cv. Barwon),,subtropical (semi-arid),,,,rainfed,Vertisol (Typic Chromustert),,,<0.05,*,wheat (Triticum aestivum cv. Hartog),"Australia, Queensland, Warra (26°47'S, 150°53'E)",0,not specified,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1990.0,,,,,,,,,,,
RamCDalal_1998_Sustaining_productivity_of_a_Vertisol,Wheat grain yield,kg/ha,table,Table 2,4230.0,3476.0,21.691599539700807,4.0,4.0,LSD,543.0,,,,,,,Wheat after chickpea (chickpea-wheat rotation),Wheat after wheat (wheat-wheat continuous cropping),high,Experiment 1 long-term trial. No crop in 1991 due to drought; chickpea grown in 1987 preceded 18-month fallow. LSD at P=0.05.,"Sustaining productivity of a Vertisol at Warra, Queensland, with fertilisers, no-tillage, or legumes. 5. Wheat yields, nitrogen benefits and water-use efficiency of chickpea–wheat rotation","R. C. Dalal, W. M. Strong, E. J. Weston, J. E. Cooper, G. B. Wildermuth, K. J. Lehane, A. J. King, C. J. Holmes",1998,Australian Journal of Experimental Agriculture,10.1071/EA98027,chickpea (Cicer arietinum cv. Barwon),,subtropical (semi-arid),,,,rainfed,Vertisol (Typic Chromustert),,,<0.05,*,wheat (Triticum aestivum cv. Hartog),"Australia, Queensland, Warra (26°47'S, 150°53'E)",0,not specified,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992.0,,,,,,,,,,,
