paper_id,outcome,outcome_unit,source_type,table_or_figure,treatment_mean,control_mean,effect_pct,treatment_n,control_n,variance_type,variance_value,variance_treatment,variance_control,se_treatment,se_control,sd_treatment,sd_control,treatment_description,control_description,confidence,notes,title,authors,year,journal,doi,mod_crop_species,mod_climate,mod_region,mod_soil_type,mod_irrigation,mod_residue_management,mod_crop_rotation,mod_study_duration_years,mod_n_fertilizer_rate,mod_previous_crop,mod_soil_moisture_pct,p_value,significance,mod_precipitation_mm,mod_country,mod_row_spacing_cm,mod_seeding_rate_kg_ha,mod_n_fertilizer_kg_ha,mod_cover_crop,mod_latitude,mod_longitude,mod_altitude_m,mod_soil_clay_pct,mod_soil_silt_pct,mod_soil_sand_pct,mod_soil_texture,mod_irrigation_m3_ha,mod_tillage_type_treatment,mod_tillage_type_control,mod_num_sites,mod_num_site_years,mod_cultivar,mod_season,mod_N_fertilizer_rate_kg_ha,mod_wheat_genotypes_pooled,mod_n_fertilizer_rate_kg_ha,mod_rainfall_mm,mod_rice_genotypes_pooled,mod_elevation_m,mod_annual_rainfall_mm,mod_soil_pH,mod_N_rate_kg_ha,mod_years,mod_experimental_design,mod_soil_N_kg_ha,mod_soil_P_kg_ha,mod_soil_K_kg_ha,mod_weed_control_treatment,mod_weed_control_control,mod_year_of_measurement,mod_N_fertilizer_kg_ha,mod_crop_year,mod_mean_annual_rainfall_mm,mod_in_crop_rainfall_mm,mod_fallow_rainfall_mm,mod_years_no_till,mod_fertiliser,mod_S_rate_kg_ha,mod_aridity_index,mod_rotation_includes_legume,mod_preceding_crop,mod_mean_precipitation_mm,mod_farming_system,mod_years_averaged,mod_N_fertilizer_rate_kg_ha_yr,mod_mean_temp_C,mod_hybrid,mod_year,mod_climate_character,mod_annual_precipitation_mm,mod_mean_temperature_C,mod_N_fertilizer_rate,mod_study_type,mod_survey_years,mod_total_sample_size,mod_regression_coefficient_notill_on_yield,mod_regression_t_ratio,mod_regression_significant,mod_sample_mean_yield_bu_acre,mod_sample_sd_yield_bu_acre,mod_yield_equation_R_squared,mod_yield_equation_std_dev_residuals,mod_model_type,mod_irrigation_depth_mm,mod_irrigation_depth_pct_NID,mod_residue_management_treatment,mod_residue_management_control,mod_aridity_index_or_precipitation_mm,mod_year_of_experiment,mod_soil_moisture_field_capacity_pct,mod_seeding_method,mod_seeder_type,mod_seeder_power_hp,mod_mean_annual_precipitation_mm,mod_mean_annual_water_deficit_mm,mod_years_under_notill,mod_experiment_established,mod_data_period,mod_sowing_date,mod_harvest_date,mod_days_to_maturity,mod_study_duration_years_notill,mod_variety,mod_tillage_class,mod_comparison_baseline,mod_n_observation_pairs,mod_n_experiments,mod_analysis_type,mod_koppen_class,mod_soil_texture_class,mod_crop_class,mod_outcome_category,mod_analysis,mod_mean_difference_g_C_per_m2,mod_precipitation_fallow_mm,mod_precipitation_growing_mm,mod_year_of_observation,mod_tillage_depth_cm,mod_study_year,mod_K_rate_kg_ha,mod_P_rate_kg_ha,mod_P_fertilizer_kg_ha,mod_K_fertilizer_kg_ha,mod_growing_season,mod_tillage_history,mod_cropping_system,mod_rotation,mod_pooled_n_observations,mod_number_of_studies,mod_regression_equation,mod_r_squared,mod_study_duration,mod_rotation_type,mod_rotation_diversity,mod_includes_legume,mod_period,mod_years_in_period,mod_n_rotations_pooled,mod_plot_size_m2,mod_bed_type,mod_year_of_data,mod_koppen_climate,mod_clay_content_g_kg,mod_mean_annual_temp_C,mod_site,mod_P2O5_rate_kg_ha,mod_K2O_rate_kg_ha,mod_nutrient_treatment,mod_study_duration_seasons,mod_n_farms,mod_n_cropping_systems,mod_n_weather_repetitions,mod_n_simulated_years,mod_total_data_points,mod_simulation_condition,mod_soil_organic_carbon_pct,mod_seed_rate_kg_ha,mod_num_varieties_tested,mod_num_farms,mod_aridity_index_or_precipitation,mod_fertilizer_type,mod_cover_crop_treatment,mod_weed_control,mod_pre_crop,mod_rainfall_oct_jun_mm,mod_temperature_oct_jun_C,mod_harvest_year,mod_planting_system,mod_planting_geometry,mod_residue_amount_t_ha,mod_n_fertilizer_rate_treatment,mod_n_fertilizer_rate_control,mod_clay_pct,mod_biochar,mod_sampling_depth_cm,mod_baseline_SOC_g_kg,mod_crop_variety,mod_residue_pct,mod_NPK_pct_of_recommended,mod_soil_organic_matter_pct,mod_planting_season,mod_tillage_type,mod_cover_crop_species,mod_insect_exclusion,mod_study_duration_years_under_notill,mod_elevation_masl,mod_seasonal_rainfall_mm,mod_plant_population
AdamaOuattara_2021_Effects_of_Direct_Sowing_under,Maize grain yield,kg/ha,table,Table 1,2197.0,2368.0,-7.221283783783784,4.0,4.0,SD,,417.0,448.0,,,417.0,448.0,DMC/C. juncea mulch (no-till with C. juncea cover crop),Conventional Tillage (annual ploughing),high,Year 2010. DMC3 treatment.,Effects of Direct Sowing under Mulch-Based Cropping System (DMC) on Cotton and Maize Yield and Chemical Characteristics of Ferruginous Soil (Lixisoil) in the South Sudan Area of Burkina Faso,"Ouattara, A., Koulibaly, B., Dakuo, D., Coulibaly, K., Bazongo, P., Traore, O. and Nacro, H.B.",2021,Open Journal of Soil Science,10.4236/ojss.2021.116018,maize,tropical,"South Sudan area, Burkina Faso",lixisol (sandy 0-40cm),rainfed,retained,maize-cotton biennial rotation with C. juncea,1,,,,0.897 (ns),ns,744-1308,Burkina Faso,,,74.0,C. juncea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AdamaOuattara_2021_Effects_of_Direct_Sowing_under,Maize grain yield,kg/ha,table,Table 1,2026.0,2408.0,-15.863787375415283,4.0,4.0,SD,,449.0,444.0,,,449.0,444.0,"Direct Seeding (no cover crop, no tillage)",Conventional Tillage (annual ploughing),high,Year 2012.,Effects of Direct Sowing under Mulch-Based Cropping System (DMC) on Cotton and Maize Yield and Chemical Characteristics of Ferruginous Soil (Lixisoil) in the South Sudan Area of Burkina Faso,"Ouattara, A., Koulibaly, B., Dakuo, D., Coulibaly, K., Bazongo, P., Traore, O. and Nacro, H.B.",2021,Open Journal of Soil Science,10.4236/ojss.2021.116018,maize,tropical,"South Sudan area, Burkina Faso",lixisol (sandy 0-40cm),rainfed,retained,maize-cotton biennial rotation,3,,,,0.977 (ns),ns,744-1308,Burkina Faso,,,74.0,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AdamaOuattara_2021_Effects_of_Direct_Sowing_under,Maize grain yield,kg/ha,table,Table 1,2213.0,2408.0,-8.098006644518273,4.0,4.0,SD,,382.0,444.0,,,382.0,444.0,DMC/B. ruziziensis mulch (no-till with B. ruziziensis cover crop),Conventional Tillage (annual ploughing),high,Year 2012. DMC1 treatment.,Effects of Direct Sowing under Mulch-Based Cropping System (DMC) on Cotton and Maize Yield and Chemical Characteristics of Ferruginous Soil (Lixisoil) in the South Sudan Area of Burkina Faso,"Ouattara, A., Koulibaly, B., Dakuo, D., Coulibaly, K., Bazongo, P., Traore, O. and Nacro, H.B.",2021,Open Journal of Soil Science,10.4236/ojss.2021.116018,maize,tropical,"South Sudan area, Burkina Faso",lixisol (sandy 0-40cm),rainfed,retained,maize-cotton biennial rotation with B. ruziziensis,3,,,,0.977 (ns),ns,744-1308,Burkina Faso,,,74.0,B. ruziziensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AdamaOuattara_2021_Effects_of_Direct_Sowing_under,Maize grain yield,kg/ha,table,Table 1,2302.0,2408.0,-4.401993355481728,4.0,4.0,SD,,396.0,444.0,,,396.0,444.0,DMC/B. ruziziensis + M. cochinchinensis mulch (no-till with mixed cover crops),Conventional Tillage (annual ploughing),high,Year 2012. DMC2 treatment.,Effects of Direct Sowing under Mulch-Based Cropping System (DMC) on Cotton and Maize Yield and Chemical Characteristics of Ferruginous Soil (Lixisoil) in the South Sudan Area of Burkina Faso,"Ouattara, A., Koulibaly, B., Dakuo, D., Coulibaly, K., Bazongo, P., Traore, O. and Nacro, H.B.",2021,Open Journal of Soil Science,10.4236/ojss.2021.116018,maize,tropical,"South Sudan area, Burkina Faso",lixisol (sandy 0-40cm),rainfed,retained,maize-cotton biennial rotation with B. ruziziensis + M. cochinchinensis,3,,,,0.977 (ns),ns,744-1308,Burkina Faso,,,74.0,B. ruziziensis + M. cochinchinensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AdamaOuattara_2021_Effects_of_Direct_Sowing_under,Maize grain yield,kg/ha,table,Table 1,2325.0,2408.0,-3.4468438538205977,4.0,4.0,SD,,509.0,444.0,,,509.0,444.0,DMC/C. juncea mulch (no-till with C. juncea cover crop),Conventional Tillage (annual ploughing),high,Year 2012. DMC3 treatment.,Effects of Direct Sowing under Mulch-Based Cropping System (DMC) on Cotton and Maize Yield and Chemical Characteristics of Ferruginous Soil (Lixisoil) in the South Sudan Area of Burkina Faso,"Ouattara, A., Koulibaly, B., Dakuo, D., Coulibaly, K., Bazongo, P., Traore, O. and Nacro, H.B.",2021,Open Journal of Soil Science,10.4236/ojss.2021.116018,maize,tropical,"South Sudan area, Burkina Faso",lixisol (sandy 0-40cm),rainfed,retained,maize-cotton biennial rotation with C. juncea,3,,,,0.977 (ns),ns,744-1308,Burkina Faso,,,74.0,C. juncea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AdamaOuattara_2021_Effects_of_Direct_Sowing_under,Maize grain yield,kg/ha,table,Table 1,3875.0,3921.0,-1.1731701096659015,4.0,4.0,SD,,165.0,180.0,,,165.0,180.0,"Direct Seeding (no cover crop, no tillage)",Conventional Tillage (annual ploughing),high,Year 2014.,Effects of Direct Sowing under Mulch-Based Cropping System (DMC) on Cotton and Maize Yield and Chemical Characteristics of Ferruginous Soil (Lixisoil) in the South Sudan Area of Burkina Faso,"Ouattara, A., Koulibaly, B., Dakuo, D., Coulibaly, K., Bazongo, P., Traore, O. and Nacro, H.B.",2021,Open Journal of Soil Science,10.4236/ojss.2021.116018,maize,tropical,"South Sudan area, Burkina Faso",lixisol (sandy 0-40cm),rainfed,retained,maize-cotton biennial rotation,5,,,,0.759 (ns),ns,744-1308,Burkina Faso,,,74.0,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AdamaOuattara_2021_Effects_of_Direct_Sowing_under,Maize grain yield,kg/ha,table,Table 1,3775.0,3921.0,-3.7235399132874267,4.0,4.0,SD,,286.0,180.0,,,286.0,180.0,DMC/B. ruziziensis mulch (no-till with B. ruziziensis cover crop),Conventional Tillage (annual ploughing),high,Year 2014. DMC1 treatment.,Effects of Direct Sowing under Mulch-Based Cropping System (DMC) on Cotton and Maize Yield and Chemical Characteristics of Ferruginous Soil (Lixisoil) in the South Sudan Area of Burkina Faso,"Ouattara, A., Koulibaly, B., Dakuo, D., Coulibaly, K., Bazongo, P., Traore, O. and Nacro, H.B.",2021,Open Journal of Soil Science,10.4236/ojss.2021.116018,maize,tropical,"South Sudan area, Burkina Faso",lixisol (sandy 0-40cm),rainfed,retained,maize-cotton biennial rotation with B. ruziziensis,5,,,,0.759 (ns),ns,744-1308,Burkina Faso,,,74.0,B. ruziziensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AdamaOuattara_2021_Effects_of_Direct_Sowing_under,Maize grain yield,kg/ha,table,Table 1,3800.0,3921.0,-3.0859474623820455,4.0,4.0,SD,,202.0,180.0,,,202.0,180.0,DMC/B. ruziziensis + M. cochinchinensis mulch (no-till with mixed cover crops),Conventional Tillage (annual ploughing),high,Year 2014. DMC2 treatment.,Effects of Direct Sowing under Mulch-Based Cropping System (DMC) on Cotton and Maize Yield and Chemical Characteristics of Ferruginous Soil (Lixisoil) in the South Sudan Area of Burkina Faso,"Ouattara, A., Koulibaly, B., Dakuo, D., Coulibaly, K., Bazongo, P., Traore, O. and Nacro, H.B.",2021,Open Journal of Soil Science,10.4236/ojss.2021.116018,maize,tropical,"South Sudan area, Burkina Faso",lixisol (sandy 0-40cm),rainfed,retained,maize-cotton biennial rotation with B. ruziziensis + M. cochinchinensis,5,,,,0.759 (ns),ns,744-1308,Burkina Faso,,,74.0,B. ruziziensis + M. cochinchinensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AdamaOuattara_2021_Effects_of_Direct_Sowing_under,Maize grain yield,kg/ha,table,Table 1,4107.0,3921.0,4.743687834736036,4.0,4.0,SD,,56.0,180.0,,,56.0,180.0,DMC/C. juncea mulch (no-till with C. juncea cover crop),Conventional Tillage (annual ploughing),high,Year 2014. DMC3 treatment. Positive effect (no-till higher than CT).,Effects of Direct Sowing under Mulch-Based Cropping System (DMC) on Cotton and Maize Yield and Chemical Characteristics of Ferruginous Soil (Lixisoil) in the South Sudan Area of Burkina Faso,"Ouattara, A., Koulibaly, B., Dakuo, D., Coulibaly, K., Bazongo, P., Traore, O. and Nacro, H.B.",2021,Open Journal of Soil Science,10.4236/ojss.2021.116018,maize,tropical,"South Sudan area, Burkina Faso",lixisol (sandy 0-40cm),rainfed,retained,maize-cotton biennial rotation with C. juncea,5,,,,0.759 (ns),ns,744-1308,Burkina Faso,,,74.0,C. juncea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AdamaOuattara_2021_Effects_of_Direct_Sowing_under,Maize grain yield,kg/ha,table,Table 1,3004.0,3339.0,-10.032943995208147,4.0,4.0,SD,,790.0,133.0,,,790.0,133.0,"Direct Seeding (no cover crop, no tillage)",Conventional Tillage (annual ploughing),high,Year 2016.,Effects of Direct Sowing under Mulch-Based Cropping System (DMC) on Cotton and Maize Yield and Chemical Characteristics of Ferruginous Soil (Lixisoil) in the South Sudan Area of Burkina Faso,"Ouattara, A., Koulibaly, B., Dakuo, D., Coulibaly, K., Bazongo, P., Traore, O. and Nacro, H.B.",2021,Open Journal of Soil Science,10.4236/ojss.2021.116018,maize,tropical,"South Sudan area, Burkina Faso",lixisol (sandy 0-40cm),rainfed,retained,maize-cotton biennial rotation,7,,,,0.817 (ns),ns,744-1308,Burkina Faso,,,74.0,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AdamaOuattara_2021_Effects_of_Direct_Sowing_under,Maize grain yield,kg/ha,table,Table 1,3289.0,3339.0,-1.497454327643007,4.0,4.0,SD,,433.0,133.0,,,433.0,133.0,DMC/B. ruziziensis mulch (no-till with B. ruziziensis cover crop),Conventional Tillage (annual ploughing),high,Year 2016. DMC1 treatment.,Effects of Direct Sowing under Mulch-Based Cropping System (DMC) on Cotton and Maize Yield and Chemical Characteristics of Ferruginous Soil (Lixisoil) in the South Sudan Area of Burkina Faso,"Ouattara, A., Koulibaly, B., Dakuo, D., Coulibaly, K., Bazongo, P., Traore, O. and Nacro, H.B.",2021,Open Journal of Soil Science,10.4236/ojss.2021.116018,maize,tropical,"South Sudan area, Burkina Faso",lixisol (sandy 0-40cm),rainfed,retained,maize-cotton biennial rotation with B. ruziziensis,7,,,,0.817 (ns),ns,744-1308,Burkina Faso,,,74.0,B. ruziziensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AdamaOuattara_2021_Effects_of_Direct_Sowing_under,Maize grain yield,kg/ha,table,Table 1,2604.0,3339.0,-22.0125786163522,4.0,4.0,SD,,381.0,133.0,,,381.0,133.0,DMC/B. ruziziensis + M. cochinchinensis mulch (no-till with mixed cover crops),Conventional Tillage (annual ploughing),high,Year 2016. DMC2 treatment.,Effects of Direct Sowing under Mulch-Based Cropping System (DMC) on Cotton and Maize Yield and Chemical Characteristics of Ferruginous Soil (Lixisoil) in the South Sudan Area of Burkina Faso,"Ouattara, A., Koulibaly, B., Dakuo, D., Coulibaly, K., Bazongo, P., Traore, O. and Nacro, H.B.",2021,Open Journal of Soil Science,10.4236/ojss.2021.116018,maize,tropical,"South Sudan area, Burkina Faso",lixisol (sandy 0-40cm),rainfed,retained,maize-cotton biennial rotation with B. ruziziensis + M. cochinchinensis,7,,,,0.817 (ns),ns,744-1308,Burkina Faso,,,74.0,B. ruziziensis + M. cochinchinensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AdamaOuattara_2021_Effects_of_Direct_Sowing_under,Maize grain yield,kg/ha,table,Table 1,3298.0,3339.0,-1.2279125486672657,4.0,4.0,SD,,530.0,133.0,,,530.0,133.0,DMC/C. juncea mulch (no-till with C. juncea cover crop),Conventional Tillage (annual ploughing),high,Year 2016. DMC3 treatment.,Effects of Direct Sowing under Mulch-Based Cropping System (DMC) on Cotton and Maize Yield and Chemical Characteristics of Ferruginous Soil (Lixisoil) in the South Sudan Area of Burkina Faso,"Ouattara, A., Koulibaly, B., Dakuo, D., Coulibaly, K., Bazongo, P., Traore, O. and Nacro, H.B.",2021,Open Journal of Soil Science,10.4236/ojss.2021.116018,maize,tropical,"South Sudan area, Burkina Faso",lixisol (sandy 0-40cm),rainfed,retained,maize-cotton biennial rotation with C. juncea,7,,,,0.817 (ns),ns,744-1308,Burkina Faso,,,74.0,C. juncea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AdamaOuattara_2021_Effects_of_Direct_Sowing_under,Maize grain yield,kg/ha,table,Table 1,3649.0,4065.0,-10.23370233702337,4.0,4.0,SD,,285.0,105.0,,,285.0,105.0,"Direct Seeding (no cover crop, no tillage)",Conventional Tillage (annual ploughing),high,Year 2018.,Effects of Direct Sowing under Mulch-Based Cropping System (DMC) on Cotton and Maize Yield and Chemical Characteristics of Ferruginous Soil (Lixisoil) in the South Sudan Area of Burkina Faso,"Ouattara, A., Koulibaly, B., Dakuo, D., Coulibaly, K., Bazongo, P., Traore, O. and Nacro, H.B.",2021,Open Journal of Soil Science,10.4236/ojss.2021.116018,maize,tropical,"South Sudan area, Burkina Faso",lixisol (sandy 0-40cm),rainfed,retained,maize-cotton biennial rotation,9,,,,0.215 (ns),ns,744-1308,Burkina Faso,,,74.0,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AdamaOuattara_2021_Effects_of_Direct_Sowing_under,Maize grain yield,kg/ha,table,Table 1,3336.0,4065.0,-17.93357933579336,4.0,4.0,SD,,326.0,105.0,,,326.0,105.0,DMC/B. ruziziensis mulch (no-till with B. ruziziensis cover crop),Conventional Tillage (annual ploughing),high,Year 2018. DMC1 treatment.,Effects of Direct Sowing under Mulch-Based Cropping System (DMC) on Cotton and Maize Yield and Chemical Characteristics of Ferruginous Soil (Lixisoil) in the South Sudan Area of Burkina Faso,"Ouattara, A., Koulibaly, B., Dakuo, D., Coulibaly, K., Bazongo, P., Traore, O. and Nacro, H.B.",2021,Open Journal of Soil Science,10.4236/ojss.2021.116018,maize,tropical,"South Sudan area, Burkina Faso",lixisol (sandy 0-40cm),rainfed,retained,maize-cotton biennial rotation with B. ruziziensis,9,,,,0.215 (ns),ns,744-1308,Burkina Faso,,,74.0,B. ruziziensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AdamaOuattara_2021_Effects_of_Direct_Sowing_under,Maize grain yield,kg/ha,table,Table 1,3172.0,4065.0,-21.9680196801968,4.0,4.0,SD,,255.0,105.0,,,255.0,105.0,DMC/B. ruziziensis + M. cochinchinensis mulch (no-till with mixed cover crops),Conventional Tillage (annual ploughing),high,Year 2018. DMC2 treatment.,Effects of Direct Sowing under Mulch-Based Cropping System (DMC) on Cotton and Maize Yield and Chemical Characteristics of Ferruginous Soil (Lixisoil) in the South Sudan Area of Burkina Faso,"Ouattara, A., Koulibaly, B., Dakuo, D., Coulibaly, K., Bazongo, P., Traore, O. and Nacro, H.B.",2021,Open Journal of Soil Science,10.4236/ojss.2021.116018,maize,tropical,"South Sudan area, Burkina Faso",lixisol (sandy 0-40cm),rainfed,retained,maize-cotton biennial rotation with B. ruziziensis + M. cochinchinensis,9,,,,0.215 (ns),ns,744-1308,Burkina Faso,,,74.0,B. ruziziensis + M. cochinchinensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AdamaOuattara_2021_Effects_of_Direct_Sowing_under,Maize grain yield,kg/ha,table,Table 1,3269.0,4065.0,-19.58179581795818,4.0,4.0,SD,,371.0,105.0,,,371.0,105.0,DMC/C. juncea mulch (no-till with C. juncea cover crop),Conventional Tillage (annual ploughing),high,Year 2018. DMC3 treatment.,Effects of Direct Sowing under Mulch-Based Cropping System (DMC) on Cotton and Maize Yield and Chemical Characteristics of Ferruginous Soil (Lixisoil) in the South Sudan Area of Burkina Faso,"Ouattara, A., Koulibaly, B., Dakuo, D., Coulibaly, K., Bazongo, P., Traore, O. and Nacro, H.B.",2021,Open Journal of Soil Science,10.4236/ojss.2021.116018,maize,tropical,"South Sudan area, Burkina Faso",lixisol (sandy 0-40cm),rainfed,retained,maize-cotton biennial rotation with C. juncea,9,,,,0.215 (ns),ns,744-1308,Burkina Faso,,,74.0,C. juncea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AdamaOuattara_2021_Effects_of_Direct_Sowing_under,Cotton seed yield,kg/ha,table,Table 2,1673.0,1361.0,22.92432035268185,4.0,4.0,SD,,101.0,152.0,,,101.0,152.0,"Direct Seeding (no cover crop, no tillage)",Conventional Tillage (annual ploughing),high,Year 2011. Cotton seed yield. Positive effect (DS higher than CT).,Effects of Direct Sowing under Mulch-Based Cropping System (DMC) on Cotton and Maize Yield and Chemical Characteristics of Ferruginous Soil (Lixisoil) in the South Sudan Area of Burkina Faso,"Ouattara, A., Koulibaly, B., Dakuo, D., Coulibaly, K., Bazongo, P., Traore, O. and Nacro, H.B.",2021,Open Journal of Soil Science,10.4236/ojss.2021.116018,cotton,tropical,"South Sudan area, Burkina Faso",lixisol (sandy 0-40cm),rainfed,retained,maize-cotton biennial rotation,2,,,,0.314 (ns),ns,744-1308,Burkina Faso,,,44.0,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
